site_id,ratings,text_reviews
ChIJ5SAhacI0K4gRcZIhQKAyDTs,5,"Delicious fish and chips. Their hospitality is amazing. 
I had to wait for several hours because the late departure and they didn't mind us staying until we had to leave.
Thank you"
ChIJ5SAhacI0K4gRcZIhQKAyDTs,5,Really good fish and chips.  There is a good selection of fresh fish.  Had the cod n chips.  The batter was light and the cod nicely cooked and flaky.  A definite return to this place if back in Kensington Market area.
ChIJ5SAhacI0K4gRcZIhQKAyDTs,5,"I love Fresco's, my partner and I have been going for yearsn. The food is fresh, a lot of their food is bought within the market. They have a decent selection of different foods, fish and chips (haddock, cod, salmon), crab cakes, fried sides like onion rings and deep fried pickles. I highly recommend the clam chowder!!"
ChIJNXfZFtI0K4gRNqVxEHaYy0Y,5,"Just camped out at the bar for the Raptors Parade at the University Ave. location. Staff was incredible as the event wore on into overtime. Attentive and understanding despite the crowds; true professionals. It was tremendous to be a part of that day celebrating people at the top of their game, and the Libretto staff were at the top of theirs. Plus the pies were dope of course."
ChIJNXfZFtI0K4gRNqVxEHaYy0Y,3,"I ordered a rucola salad with walnuts and pears as well as a white pizza with mushrooms and different cheeses. The taste was good. I didn‘t like the loud music in the restaurant. The service was friendly, but kind of put-on with an insincere smile."
ChIJNXfZFtI0K4gRNqVxEHaYy0Y,5,It's a very nice restaurant. They make Neopolitan pizza! So many choices. Crust and vegan options! Great service! Wonderful atmosphere! Thank you for a great experience!  Good prices for the quality.
ChIJNXfZFtI0K4gRNqVxEHaYy0Y,5,Such a wonderful and homie place. Very good vibe and it’s clear everyone here is treated with such respect and is very happy to work there. Service is great and food is delicious.
ChIJNXfZFtI0K4gRNqVxEHaYy0Y,5,Awesome pizza. Fresh ingredients. Stone oven baked. Their hot oil is house made and is also really good.
ChIJu-5E3tM0K4gRJWzuyx4ofWY,5,What a wonderfully tasteful well-appointed dining venue with gracious servers and plenty of personal space. I met a friend for a fantastic lunch. The Mediterranean Bronzino was amazing with it's accoutrements. The dark cherry gelato was delightfully paired with Stratus Ice wine and a cappuccino. Compliments to the staff and the chefs. I highly recommend this venue for business or a lovely lunch.
ChIJu-5E3tM0K4gRJWzuyx4ofWY,5,"Sunday brunch is one of the best in the city. Huge selection of foods and bottomless mimosas. Very beautiful ambiance and atmosphere. You can spend a few hours here on a Sunday enjoying with friends. It is a buffet style selections include: omlete bar, seafood bar, meats, cheeses, deserts, pancakes, and more. 

Warning: this does not apply to brunch on Saturdays which I found to be average. You should definitely book a few days in advance as the Sunday brunch usually sells out."
ChIJu-5E3tM0K4gRJWzuyx4ofWY,2,"Have dined here several times before, but this time was a miss.  Prix fixe tasting menu was just not good, not worth it.  Went downhill after amuse bouche.  Pea soup bland, fish dish for main seemed like bar food.  Five year old could have made the desserts-cubes of watermelon alternating with whip cream served with raspberry sorbet!  Host was excellent, but waitress lacked warmth."
ChIJu-5E3tM0K4gRJWzuyx4ofWY,2,"Food was underwhelming, under seasoned and under sized. Desert was very good, but that alone did not justify the price. The cut in half zucchini was just a super bizarre dish. Service wasn't that great either nothing super wrong with it was just slow."
ChIJu-5E3tM0K4gRJWzuyx4ofWY,1,"Not great service, fairly average food, tiny portions (I've never complained about portions at any restaurant before). Plus, as an added bonus we got to witness the chef, manager and others swarm the table of 2 next to us all while our server vanished. I had to interrupt the chef's patronizing and ask him to move so that I could find our bottle of wine and refill our glasses. He seemed like it was an inconvenience. We're guests at the hotel and it is quite nice. Toca less so."
ChIJ-QiloMQ0K4gRh8RG0fb9Jt4,5,"The food was fabulous, the staff were even better! Michael was so very patient with our questions and allergies! Everyone had a lovely meal each dish was clearly created with an artistic edge to it."
ChIJ-QiloMQ0K4gRh8RG0fb9Jt4,5,"An appropriately ambient location that specializes in authenticity and zero tolerance for cutting corners. Staff is highly knowledgeable, well trained and engaging. Meals are prepared quickly and are intended to be shared amongst others. If you're in Toronto, you should visit. Better yet, bring a friend or two. They will thank you later."
ChIJ-QiloMQ0K4gRh8RG0fb9Jt4,5,"We’ve never had a good dish here, because they’ve all been GREAT. The food is phenomenal, as is the service. The only disappointment that amazing dishes get replaced by other amazing dishes on the menu from time to time."
ChIJ-QiloMQ0K4gRh8RG0fb9Jt4,5,"One of my most favourite dining experiences. I found this place accidentally and decided to take some visiting family here for a nice dinner and this place and ambiance is unpretentious but coupled with attentive and professional service. We enjoyed the cocktails but we absolutely loved the food!  the duck IS amazing, and the bao buns (the sweet ones that the server recommended) were so yummy. The lobster was a treat as well. We ordered a bunch of dishes all to share and it was a great night with great food and drink. I continue to come here for a nice dinner once in a while or a nice occasion. Great job"
ChIJ-QiloMQ0K4gRh8RG0fb9Jt4,5,"This is a lively happening place with very tasty dishes.  The BBQ Pork bun is my love at first bite.  It's so different from others, light crispy but soft shell with super flavorful fillings.  The Peking duck is so succulent and deliciously different from the traditional version.  Then there is the leg of lamb in a flavor exploding saucy broth together with udon noodles.  What a fantastic combination!  There are so many more items on the menu, I wish my stomach had more room.  Definitely next time!  The staff is well trained for great service."
ChIJ0_98bsI0K4gRtBL03UmwK0Q,5,"My daughter and I love King’s Café in Kensington Market.  It is one of our favorite vegan restaurants.  We’ve enjoyed everything we’ve tried there.  Our favorites are:  curried vermicelli, Tom Yang noodles, vegan duck and vegan crispy chicken.  Also the drum-sticks are excellent and the dim sum is good.  The menu has a good Pan-Asian selection.  Sadly, they don’t have a great selection of desserts, with only a couple of vegan desserts.  The service is excellent.  The place is clean and well looked after.  The prices are good."
ChIJ0_98bsI0K4gRtBL03UmwK0Q,3,"King's Café serves average Chinese vegan/vegetarian food. Staff are kind. Location is spacious. There are a few locations throughout the GTA, as part of its sister restaurants. 

I visited on multiple occasions. Certain items can be very oily and high in sugar. Steamed dim sum is okay. Nothing to write home about. Overall, it is not a bad option if you are seeking a vegetarian/vegan option with no onions and garlic. 

I do like the availability of vegetarian/vegan groceries. With that said, it is slightly more expensive than other King's Café location"
ChIJ0_98bsI0K4gRtBL03UmwK0Q,5,What an amazing gem. There is so much variety to choose from on the menu. The food is delicious and the prices are extremely reasonable. The staff is super warm and welcoming. The washrooms are spotless and they have a little Chinese vegan grocery store inside the restaurant. What more can you ask for??!!
ChIJ0_98bsI0K4gRtBL03UmwK0Q,5,"Amazing food! Great service! Went during the day and I think there were only two other occupied tables. Hot, fresh, extremely tasty food and great service! Would definitely return and recommend this place to anyone looking for a great meal (with vegan options on the menu)!"
ChIJ0_98bsI0K4gRtBL03UmwK0Q,5,"They have the best mock meats. It barely feels vegan in fact, and the menu is quite big and diverse. 10/10 never disappoints"
ChIJ7ZeFXso0K4gRqGxxcej0DjY,4,"A selection of hearty seafood dishes for the main course makes Donatello a satisfying place to visit. Their rack of lamb was prepared just right. 

They also offer a private event room on the second floor that comfortably sits fourteen guests. It worked out very well for our birthday party.

Overall was a very pleasant experience, and would definitely visit again. A solid 4.5 stars experience."
