latitude,longitude
51.56467,-0.04808
51.49897,-0.22672
51.53019,-0.07308
51.48556,-0.21737
51.47615,-0.12744
51.48928,-0.11603
51.56044,-0.00422
51.55752,-0.04611
51.57749,-0.07637
51.52156,-0.07527
51.56713,-0.00465
51.5426,-0.10939
51.55209,-0.07429
51.5271,0.00518
51.39509,-0.06688
51.54661,-0.06642
51.55062,-0.22114
51.42592,-0.079
51.52714,-0.12671
51.40317,-0.0366
51.53069,-0.21969
51.52886,-0.05158
51.5483,-0.36191
51.52602,-0.02493
51.42348,0.018
51.53388,-0.03467
51.51943,-0.03868
51.55635,-0.05551
51.54344,-0.04476
51.55639,0.00771
51.49517,-0.11671
51.48817,0.11814
51.56814,0.01181
51.46016,-0.18635
51.57622,0.05801
51.5979,-0.0308
51.57692,-0.29147
51.52992,0.01945
51.61217,0.04044
51.55539,-0.21962
51.52508,-0.14431
51.52654,-0.08703
51.51002,-0.12207
51.44458,-0.12119
51.58238,-0.01885
51.48085,-0.33328
51.5235,0.04302
51.49995,-0.01394
51.47534,-0.13201
51.56929,0.06433
51.49634,-0.20756
51.51097,-0.19576
51.47874,-0.1658
51.47888,-0.00729
51.42344,-0.06426
51.50651,-0.00491
51.56798,-0.00332
51.48865,0.06266
51.49839,-0.10431
51.44558,-0.14839
51.53323,-0.00977
51.50236,-0.10912
51.55045,-0.00341
51.47458,0.06574
51.61697,-0.02862
51.53918,-0.10091
51.32558,-0.13639
51.47835,0.08401
51.50929,-0.05529
51.58507,-0.24658
51.56294,0.00608
51.50105,-0.12954
51.54229,0.0093
51.49691,-0.19696
51.51415,-0.18854
51.49276,-0.19979
51.56444,-0.10101
51.49762,-0.07611
51.55493,-0.21976
51.5066,-0.19514
51.47696,0.08411
51.53056,-0.07898
51.55892,0.07798
51.5589,-0.14098
51.51749,-0.19832
51.4574,-0.12097
51.4762,0.02735
51.47582,0.02734
51.47564,0.02788
51.53293,-0.0095
51.55805,-0.13233
51.54689,-0.03509
51.59948,-0.06453
51.51277,-0.07406
51.51795,0.01848
51.49949,-0.18519
51.55827,-0.10188
51.54884,-0.07498
51.64777,-0.19998
51.45149,0.06721
51.54583,-0.00068
51.53531,-0.07549
51.53735,-0.07563
51.5145,-0.1837
51.59771,-0.31064
51.60636,-0.11922
51.5796,0.1681
51.49775,-0.246
51.49753,-0.24572
51.54629,-0.22729
51.57041,-0.14218
51.44266,0.04092
51.52465,0.02598
51.44845,-0.11136
51.4734,-0.16316
51.55184,-0.05474
51.5158,-0.06411
51.47069,-0.22406
51.54948,-0.06185
51.55092,-0.11425
51.58109,0.02499
51.53127,0.03207
51.49786,-0.09415
51.5492,-0.06774
51.53324,-0.17876
51.49307,-0.16634
51.4932,-0.10957
51.58257,-0.01918
51.51374,-0.13636
51.54129,-0.06881
51.53865,-0.14228
51.58698,-0.16359
51.51813,-0.19603
51.51525,-0.16606
51.56217,-0.07184
51.48276,-0.02728
51.50002,-0.21086
51.53946,-0.05604
51.429,-0.11085
51.53403,-0.21983
51.45511,-0.10583
51.58807,-0.43468
51.46357,-0.10041
51.54573,0.01855
51.52436,-0.19924
51.52426,-0.19809
51.51064,-0.18539
51.50458,-0.19337
51.51675,-0.07352
51.5643,-0.04775
51.43863,-0.11131
51.53742,-0.07139
51.52589,-0.19667
51.55406,-0.11737
51.5215,-0.17616
51.54012,0.00803
51.51554,-0.20872
51.49259,-0.16505
51.51602,-0.17496
51.55476,-0.07744
51.51032,-0.21539
51.55319,-0.05536
51.43823,0.04151
51.53588,0.00324
51.54502,-0.13524
51.57017,-0.03263
51.55151,-0.10322
51.53734,-0.07571
51.55874,-0.28563
51.53545,-0.02257
51.49458,0.07579
51.55962,-0.08277
51.54212,-0.14137
51.56883,-0.26054
51.55357,-0.0575
51.49805,-0.11586
51.51273,-0.17953
51.45093,-0.158
51.48527,-0.16738
51.51783,-0.13372
51.49805,-0.24485
51.5017,-0.22567
51.49747,-0.24449
51.58441,-0.10194
51.50387,-0.00709
51.55665,0.02
51.53702,-0.20106
51.58833,-0.0101
51.5563,0.0193
51.46879,-0.07167
51.4805,-0.2075
51.42924,-0.21411
51.52215,-0.26011
51.46816,-0.27135
51.46034,-0.00722
51.51058,-0.20609
51.51614,-0.03861
51.54172,0.01189
51.53323,-0.0601
51.52852,-0.07327
51.49343,-0.16737
51.54056,-0.05643
51.48877,-0.11266
51.44604,-0.11142
51.523,-0.0323
51.50394,-0.0937
51.51057,0.01852
51.51471,-0.19932
51.52387,-0.09212
51.55429,-0.07637
51.53357,-0.21865
51.53197,-0.38197
51.55942,-0.07096
51.56122,-0.08318
51.47304,0.03647
51.47983,0.01041
51.56792,-0.09663
51.52833,-0.17892
51.43613,-0.05112
51.56787,-0.09807
51.60353,-0.12467
51.54955,-0.22121
51.56141,0.06817
51.54115,0.00873
51.59204,0.00091
51.54565,0.00062
51.5271,-0.05691
51.46207,-0.00689
51.52296,-0.09446
51.34914,-0.0954
51.521,-0.2253
51.52192,-0.22557
51.48291,0.16201
51.48476,0.02757
51.48633,-0.01615
51.45139,-0.05914
51.54852,-0.16505
51.53835,-0.07985
51.46536,0.00824
51.48252,-0.06455
51.53234,-0.11918
51.52209,-0.10567
51.49847,-0.11111
51.51751,-0.1961
51.56915,0.01276
51.56775,0.01469
51.5476,0.00081
51.51896,-0.04832
51.53213,-0.08882
51.55953,-0.2859
51.52385,-0.11775
51.52411,-0.11777
51.5473,-0.07134
51.51361,-0.33962
51.52665,-0.07465
51.59579,0.00231
51.55775,-0.08725
51.50002,-0.11252
51.52183,-0.21006
51.51167,-0.17828
51.55582,-0.09467
51.39468,-0.25665
51.42536,-0.12268
51.54585,0.00012
51.51463,-0.18083
51.47445,-0.16528
51.5182,-0.18912
51.51299,-0.12759
51.54254,-0.18576
51.52977,-0.08597
51.51109,-0.15428
51.51407,-0.12607
51.57115,-0.29963
51.51282,-0.13192
51.46141,-0.32634
51.52948,-0.10439
51.55419,-0.0704
51.47545,-0.02474
51.44384,-0.06456
51.55618,-0.09292
51.52613,-0.11467
51.60747,-0.3728
51.51461,-0.2026
51.47735,-0.20205
51.45618,-0.02432
51.42831,-0.10956
51.59037,-0.15933
51.52482,-0.1049
51.49792,-0.208
51.51816,-0.19579
51.41743,-0.30365
51.54852,0.01467
51.50221,-0.21365
51.59866,-0.11716
51.51223,-0.12534
51.5358,-0.22853
51.55741,-0.00962
51.55851,-0.00967
51.47609,-0.16824
51.46612,-0.11853
51.46716,-0.12017
51.59643,-0.33165
51.51277,-0.07444
51.48405,-0.18624
51.54801,-0.1709
51.62596,-0.16194
51.64613,-0.14518
51.49984,0.03124
51.52285,-0.13887
51.44608,-0.12414
51.42445,-0.1687
51.49858,-0.21
51.60365,-0.14344
51.51902,-0.07119
51.50675,-0.11581
51.52155,-0.15248
51.51182,-0.18752
51.48738,-0.37545
51.48523,-0.36805
51.47691,-0.17961
51.51078,-0.18699
51.43328,-0.10204
51.52729,-0.06134
51.4947,-0.22822
51.46194,-0.15353
51.49301,0.13159
51.48537,-0.13737
51.42517,-0.13024
51.48904,-0.05882
51.49455,0.07439
51.49457,0.07565
51.48111,-0.11356
51.47134,-0.032
51.64673,-0.1449
51.64671,-0.14329
51.43601,-0.1237
51.48538,0.03237
51.52417,-0.16051
51.51407,-0.1901
51.51429,-0.19124
51.60416,-0.12506
51.50305,-0.21296
51.49853,-0.17464
51.41443,-0.17472
51.47222,-0.07576
51.5906,-0.0199
51.49111,-0.19342
51.62053,-0.15406
51.40131,0.11903
51.55164,0.12576
51.4935,-0.26238
51.51773,-0.20673
51.52577,-0.0591
51.51539,-0.32116
51.57218,0.08887
51.55221,0.12539
51.4517,-0.20135
51.53745,-0.11482
51.59929,-0.12623
51.57853,-0.14283
51.46846,-0.12825
51.47579,-0.02358
51.47829,-0.22054
51.47943,-0.22196
51.51036,-0.19566
51.54165,-0.13631
51.39412,-0.14766
51.49038,-0.1395
51.47642,-0.17034
51.42736,-0.13594
51.52949,-0.00142
51.42673,-0.13749
51.34956,-0.08404
51.49021,-0.14053
51.53843,-0.14208
51.53596,-0.1125
51.55442,-0.17631
51.53136,-0.28918
51.53252,-0.4013
51.53161,-0.40174
51.53161,-0.40173
51.52406,-0.11705
51.51988,-0.03678
51.51072,-0.06191
51.49003,-0.13897
51.5304,-0.04333
51.51724,-0.20175
51.49026,-0.13921
51.48955,-0.14064
51.46202,-0.15308
51.55814,-0.17672
51.42072,-0.08072
51.49812,-0.10095
51.49082,-0.14019
51.48848,-0.18079
51.46884,-0.13046
51.4833,0.00644
51.51136,-0.18487
51.52244,-0.25974
51.59159,-0.09985
51.58949,0.02103
51.5112,-0.06589
51.52196,-0.04946
51.5175,-0.19738
51.50197,-0.21429
51.49142,-0.14077
51.55276,-0.08944
51.49142,-0.13955
51.48679,-0.2034
51.49136,-0.14015
51.4686,-0.02988
51.52949,-0.07344
51.48396,-0.19601
51.51501,-0.05911
51.45577,-0.07882
51.58147,-0.23603
51.52354,-0.19679
51.52836,-0.08058
51.55518,-0.21791
51.52757,-0.33636
51.51748,-0.1976
51.54804,-0.1667
51.51737,-0.19628
51.53814,-0.19899
51.48754,0.05073
51.585,-0.17693
51.51043,-0.26992
51.52918,-0.08476
51.54641,-0.25289
51.55233,-0.11598
51.52265,-0.10329
51.55161,-0.06477
51.52105,-0.10783
51.4914,-0.13958
51.48979,-0.14004
51.64641,-0.14196
51.48827,-0.11687
51.514,-0.18634
51.55038,-0.08746
51.52609,-0.336
51.52051,-0.15312
51.60012,-0.08662
51.50465,-0.19633
51.4648,-0.08615
51.53019,-0.24938
51.49851,-0.01908
51.55064,-0.16761
51.55062,-0.16624
51.55771,-0.11373
51.50442,-0.06678
51.50234,-0.09042
51.51564,-0.20276
51.44301,-0.16571
51.41061,-0.23475
51.51114,-0.19947
51.55617,-0.06052
51.4444,-0.14821
51.53681,-0.24489
51.51512,-0.28147
51.53248,-0.08193
51.54369,-0.18657
51.56651,-0.11615
51.54194,-0.07704
51.48596,-0.18852
51.49709,-0.14762
51.5227,-0.11782
51.3964,-0.30141
51.49519,-0.16298
51.46228,-0.0618
51.51005,-0.19685
51.49139,-0.14151
51.50823,-0.19422
51.47256,-0.08335
51.58239,-0.12492
51.55717,0.02016
51.50073,-0.21628
51.51279,-0.05575
51.54875,-0.05981
51.54817,-0.08095
51.52888,-0.11659
51.493,-0.18781
51.50774,-0.11256
51.52314,0.01903
51.53179,-0.06198
51.54273,-0.06581
51.49126,-0.14069
51.46974,-0.18778
51.53888,0.00261
51.44279,-0.16713
51.491,0.07838
51.53154,-0.2004
51.49342,-0.10402
51.42028,0.04387
51.53874,0.00238
51.41482,-0.22092
51.52612,-0.10911
51.5789,-0.01827
51.52856,-0.11669
51.46183,-0.11263
51.5437,0.02367
51.46688,-0.04456
51.46537,-0.14229
51.46449,-0.06888
51.55427,-0.23357
51.47812,-0.11483
51.58697,0.00091
51.50168,-0.07949
51.55249,-0.20447
51.44546,-0.1482
51.51122,-0.1239
51.46978,-0.1898
51.51839,-0.11741
51.56121,-0.01425
51.51508,-0.21162
51.59352,-0.01779
51.54946,-0.07083
51.54875,-0.05828
51.52975,-0.04288
51.49322,-0.13764
51.52053,-0.21159
51.57001,0.09185
51.41722,-0.28321
51.42032,-0.28049
51.52661,-0.09887
51.55705,-0.16579
51.48674,-0.18789
51.58435,-0.12677
51.52717,-0.09376
51.53934,-0.05783
51.54913,-0.08556
51.45335,-0.20687
51.52383,-0.06671
51.54727,-0.35934
51.52683,-0.07677
51.54396,-0.06354
51.51412,-0.19139
51.46368,-0.14
51.55383,-0.23961
51.43037,0.11359
51.51762,-0.18751
51.4579,-0.07277
51.56983,0.0123
51.53373,-0.07956
51.45623,-0.19909
51.43912,-0.13322
51.59776,-0.15106
51.53198,-0.06246
51.49984,-0.10407
51.45236,-0.10391
51.54507,-0.1802
51.54409,-0.06225
51.47661,-0.12201
51.50051,-0.21307
51.51422,-0.13033
51.54728,-0.13541
51.48199,-0.18768
51.54231,-0.13907
51.50173,-0.09504
51.51482,-0.13138
51.5164,-0.07237
51.54524,-0.08352
51.56203,-0.19644
51.49732,0.01257
51.51103,-0.27614
51.51094,-0.27693
51.52879,-0.06169
51.49366,-0.19083
51.49453,-0.07512
51.43933,-0.31712
51.5348,-0.09129
51.5149,-0.20037
51.48457,-0.21722
51.48483,-0.16107
51.55082,-0.03186
51.50271,-0.09181
51.50531,-0.31453
51.46521,-0.00924
51.51441,-0.29703
51.50147,-0.10968
51.54029,-0.16415
51.47156,-0.03177
51.52405,-0.16183
51.46942,-0.13219
51.55723,-0.13967
51.53521,0.00691
51.53453,0.00717
51.49884,-0.20784
51.50962,-0.14714
51.52361,-0.10275
51.49559,0.01354
51.51029,-0.06855
51.49398,0.07512
51.51507,-0.05758
51.51762,-0.07574
51.48621,-0.11026
51.54418,-0.12701
51.47639,-0.02499
51.60035,-0.06819
51.4586,0.00855
51.5191,-0.42435
51.51138,-0.28053
51.50888,-0.27566
51.5137,-0.13604
51.51036,-0.04461
51.48785,-0.15107
51.51963,-0.07494
51.48511,-0.14027
51.52735,-0.07733
51.52201,-0.21126
51.49453,-0.20517
51.51875,-0.4251
51.50123,-0.22812
51.52411,-0.14003
51.5272,-0.10257
51.51158,-0.08163
51.5154,-0.18008
51.40812,-0.01425
51.51516,-0.06567
51.4892,-0.14085
51.50824,0.02021
51.49412,-0.22837
51.52921,-0.19981
51.52048,-0.11066
51.60104,-0.33611
51.59969,-0.33547
51.51128,-0.01657
51.49509,-0.1652
51.5169,-0.19014
51.5853,-0.09979
51.46415,-0.25121
51.40615,-0.05794
51.52133,-0.14061
51.55587,-0.11343
51.56623,-0.14522
51.44881,-0.22838
51.41836,-0.00075
51.50658,-0.24816
51.54044,-0.20829
51.50095,-0.09058
51.49497,-0.10311
51.51892,-0.15187
51.41941,-0.08524
51.4558,-0.01612
51.52641,-0.02414
51.53827,-0.04355
51.38021,-0.07425
51.55573,-0.0504
51.52161,-0.16658
51.4172,-0.07997
51.6424,-0.04009
51.56501,-0.10008
51.45212,-0.07916
51.57829,-0.10173
51.60828,-0.29142
51.48346,-0.19831
51.47194,-0.20277
51.50593,-0.33491
51.48452,-0.3028
51.44831,-0.00081
51.44725,0.00021
51.51053,-0.06927
51.45616,-0.16879
51.52431,-0.0641
51.45315,-0.3062
51.579,-0.00365
51.48391,-0.17368
51.46498,-0.22985
51.49614,-0.10217
51.51911,-0.15086
51.63691,-0.12047
51.58083,-0.11038
51.55877,-0.14014
51.49395,-0.23605
51.5161,-0.18225
51.51583,-0.18186
51.44694,-0.00143
51.44677,-0.00115
51.4474,0.00012
51.4488,-0.0011
51.44851,-0.00115
51.45078,-0.06472
51.49727,-0.01373
51.49166,-0.1397
51.47374,-0.20196
51.42738,-0.29378
51.54684,-0.1991
51.53529,-0.13751
51.45699,-0.07499
51.51571,-0.32549
51.61104,-0.1269
51.37064,-0.11444
51.53529,-0.23641
51.55788,-0.1198
51.5137,-0.19496
51.51899,-0.02023
51.52996,-0.09611
51.47089,-0.08345
51.45897,-0.16627
51.54809,-0.16615
51.53061,-0.04346
51.51815,-0.2158
51.48607,-0.01509
51.48636,-0.01506
51.48988,-0.18109
51.44179,-0.15636
51.49817,-0.21651
51.46363,0.00579
51.51516,-0.19973
51.54857,-0.19553
51.54471,-0.14744
51.52177,-0.07517
51.52625,-0.05883
51.4479,-0.04931
51.44424,-0.0324
51.46412,0.00652
51.38586,-0.12563
51.54613,-0.0637
51.43366,-0.04692
51.44423,-0.04402
51.44312,-0.04337
51.51501,-0.06623
51.53186,-0.20025
51.60404,-0.33665
51.51541,-0.06793
51.51444,-0.06707
51.51481,-0.0665
51.51885,-0.21991
51.51931,-0.1394
51.55653,-0.08169
51.53126,-0.09827
51.53068,-0.08933
51.49502,-0.18932
51.51452,-0.2031
51.54321,-0.05372
51.47779,-0.07612
51.5112,-0.19655
51.48016,-0.21152
51.51791,-0.07386
51.57094,-0.1969
51.53919,-0.15562
51.48684,-0.20631
51.4852,-0.18433
51.59033,-0.19194
51.56092,-0.09872
51.52176,-0.2185
51.51715,-0.07422
51.49697,-0.11622
51.46732,0.00161
51.611,-0.16118
51.56734,-0.01399
51.51688,-0.05079
51.53968,-0.15643
51.58906,-0.08173
51.45367,-0.18278
51.4814,-0.21067
51.54628,-0.06345
51.53186,-0.07906
51.53894,-0.15643
51.41714,-0.00045
51.4183,0.00128
51.59452,-0.17544
51.46861,-0.09912
51.58536,-0.10067
51.45295,0.0058
51.51236,-0.11994
51.51637,-0.04891
51.48523,-0.1215
51.54449,-0.05575
51.49165,-0.27028
51.51086,-0.12832
51.5062,-0.06252
51.53197,-0.24792
51.58791,-0.12498
51.4673,-0.1256
51.46052,-0.30178
51.56553,-0.10872
51.5244,-0.16698
51.51159,-0.10046
51.55964,-0.09795
51.44869,-0.20357
51.53209,-0.13001
51.53729,-0.04326
51.47722,0.03469
51.56675,-0.06091
51.47309,-0.20302
51.5258,-0.07683
51.46005,-0.29645
51.45928,-0.28928
51.5015,-0.01617
51.49692,-0.2135
51.43308,-0.2225
51.59287,-0.21961
51.52168,-0.1216
51.53344,-0.12136
51.60858,-0.1129
51.54925,0.02193
51.53957,-0.13449
51.53217,-0.13549
51.5121,-0.13272
51.55961,-0.08183
51.34409,0.08861
51.51843,-0.16912
51.54024,-0.1367
51.54205,-0.13723
51.53081,-0.08826
51.57712,-0.11264
51.51981,-0.21597
51.45914,-0.27764
51.53654,-0.21695
51.45311,-0.07653
51.54474,-0.17238
51.51009,-0.28015
51.46464,-0.15268
51.47801,0.0364
51.53106,-0.04088
51.56565,-0.08501
51.6006,-0.08602
51.42578,-0.15446
51.49786,-0.07752
51.58822,-0.09699
51.59621,-0.03831
51.54483,-0.16427
51.5479,-0.10584
51.55834,-0.14745
51.45375,-0.11277
51.395,-0.17868
51.52951,-0.23315
51.41827,-0.22516
51.47705,-0.07467
51.50533,-0.25036
51.49658,-0.21287
51.54043,-0.09867
51.52902,-0.11632
51.49183,-0.27018
51.49143,-0.27239
51.49222,-0.27235
51.49049,-0.27089
51.54801,-0.10731
51.56863,-0.11753
51.54892,-0.13467
51.49141,-0.03204
51.54728,-0.17228
51.56621,-0.08051
51.61125,-0.12905
51.60859,-0.12907
51.5178,-0.05091
51.48638,-0.10696
51.51441,-0.12544
51.50956,-0.2757
51.51012,-0.28237
51.51019,-0.28013
51.51035,-0.27687
51.36861,-0.12168
51.36704,-0.1213
51.4904,-0.10923
51.54736,-0.13971
51.47756,0.01101
51.45376,0.01302
51.55202,-0.07201
51.42854,-0.34447
51.52108,-0.10611
51.49365,-0.04094
51.55378,-0.20367
51.53065,-0.11211
51.4972,-0.04882
51.49424,-0.04095
51.52044,-0.03186
51.50356,-0.25325
51.53469,-0.14234
51.51543,-0.12517
51.56764,-0.05306
51.52905,-0.11644
51.50819,0.02046
51.53986,-0.12071
51.46325,-0.01552
51.53922,-0.07831
51.46727,-0.29664
51.52442,-0.07856
51.52715,-0.0576
51.51113,-0.19792
51.54793,-0.17126
51.54249,-0.12991
51.47082,-0.061
51.52081,-0.12323
51.46469,-0.02349
51.53741,-0.09865
51.55705,-0.12496
51.48819,-0.19734
51.47429,-0.02425
51.48363,-0.18488
51.54841,-0.03715
51.46531,-0.16032
51.54572,-0.10912
51.44692,-0.16041
51.55533,-0.00029
51.43776,-0.22215
51.49354,-0.04287
51.52146,-0.18633
51.48377,-0.10535
51.5426,-0.13813
51.54037,-0.05887
51.48601,-0.09315
51.54699,-0.06813
51.45533,-0.10655
51.5469,-0.25214
51.37529,-0.15511
51.49714,-0.21339
51.53648,-0.05207
51.53858,-0.05025
51.56453,-0.35409
51.4868,-0.15062
51.52248,-0.13758
51.53698,-0.09698
51.52955,-0.09281
51.52657,-0.08285
51.54011,-0.15337
51.50547,-0.25392
51.55331,-0.13487
51.5129,-0.19557
51.43519,-0.10775
51.56632,-0.08025
51.48372,-0.10056
51.45487,-0.20181
51.51535,-0.06658
51.54195,-0.06937
51.55605,0.00116
51.60018,-0.00749
51.507,-0.25851
51.40786,-0.21048
51.52943,-0.19303
51.42724,-0.12775
51.49124,-0.13228
51.49543,-0.18498
51.51871,-0.15003
51.54885,-0.05811
51.51964,-0.21077
51.54287,-0.0558
51.42419,-0.15269
51.51543,-0.06808
51.50222,-0.11059
51.44993,-0.0744
51.40602,-0.138
51.62079,-0.17109
51.462,-0.06228
51.51461,-0.21698
51.56879,0.01486
51.4539,0.01219
51.48018,-0.18319
51.46955,-0.04098
51.51327,-0.11796
51.52021,-0.2239
51.52472,-0.1988
51.39472,-0.06533
51.54748,-0.25276
51.54815,-0.13779
51.48285,-0.1999
51.52937,-0.21761
51.52172,-0.2068
51.509,-0.12483
51.47983,-0.21006
51.52533,-0.07512
51.5389,-0.18077
51.45134,-0.02893
51.54653,-0.25435
51.41865,-0.05537
51.57583,-0.14244
51.44283,-0.15694
51.44062,-0.15779
51.46179,-0.03598
51.41352,-0.31073
51.55366,0.09781
51.49656,-0.09108
51.50898,-0.24387
51.50178,-0.23816
51.51614,-0.19484
51.48599,-0.06218
51.49874,-0.07046
51.53292,-0.10271
51.53665,-0.06574
51.5618,-0.11923
51.55477,-0.00139
51.54586,-0.03375
51.52272,-0.07702
51.48199,-0.11233
51.44929,-0.1958
51.54854,-0.16682
51.54558,-0.0497
51.46131,-0.07684
51.45478,-0.11028
51.47517,-0.01831
51.47995,-0.1152
51.54964,-0.08565
51.55269,-0.17375
51.52517,-0.18572
51.54858,-0.20451
51.4639,-0.12376
51.42783,-0.14603
51.52394,-0.20436
51.56766,-0.12422
51.49004,-0.11214
51.55165,-0.29505
51.53293,-0.22396
51.43865,-0.02237
51.55717,-0.05291
51.51891,-0.19617
51.48191,-0.10072
51.48783,-0.20813
51.55609,-0.22831
51.52246,-0.21659
51.4698,-0.11593
51.52595,-0.13109
51.57328,-0.10175
51.50201,-0.22599
51.54818,-0.06684
51.54413,-0.17152
51.56079,-0.28925
51.48282,-0.01143
51.53791,-0.07966
51.60195,0.23815
51.47645,-0.2017
51.51311,-0.21737
51.54035,-0.18123
51.50628,-0.24608
51.49073,-0.1792
51.57858,0.12183
51.51994,-0.05077
51.52946,-0.28537
51.46974,-0.12538
51.53033,-0.18749
51.53009,-0.04989
51.46623,-0.14097
51.55521,-0.06678
51.48805,-0.16234
51.5127,-0.12595
51.52112,-0.17122
51.5454,-0.07713
51.56214,-0.09769
51.45788,-0.11637
51.52019,-0.10603
51.55592,-0.09378
51.57673,-0.13873
51.5026,-0.19618
51.42114,-0.1343
51.44597,-0.20126
51.53343,-0.10228
51.47672,0.03438
51.52929,0.02028
51.5177,-0.27875
51.37882,-0.08798
51.52393,-0.07105
51.54265,-0.06947
51.57963,-0.33868
51.62372,-0.25839
51.53915,-0.06107
51.53168,-0.08703
51.5273,-0.18389
51.52299,-0.07494
51.55229,0.08974
51.45948,-0.10981
51.50458,-0.05884
51.52928,-0.18347
51.57929,-0.11146
51.5185,-0.2129
51.52356,-0.1841
51.52686,-0.08138
51.54305,-0.17279
51.49038,-0.1185
51.54874,-0.13677
51.56107,-0.19208
51.55053,-0.08806
51.49124,-0.10134
51.57215,-0.09482
51.52391,-0.12258
51.53555,-0.02745
51.50133,-0.06868
51.5129,-0.13079
51.486,0.05139
51.5164,-0.18077
51.47536,-0.06013
51.52458,-0.1621
51.51758,-0.25833
51.50291,-0.19539
51.52524,-0.08002
51.49791,-0.18352
51.56735,-0.11965
51.54378,-0.21301
51.47423,-0.21287
51.54545,-0.06965
51.45654,-0.10614
51.65025,-0.11202
51.53304,-0.12093
51.4474,-0.18274
51.45763,-0.10177
51.48803,-0.10916
51.50772,-0.22697
51.42996,-0.07749
51.48703,-0.07464
51.54051,-0.20254
51.50039,-0.24628
51.51338,-0.17458
51.51925,-0.04786
51.51145,-0.0554
51.44854,-0.00967
51.52135,-0.31255
51.52593,-0.09926
51.5883,-0.16228
51.5076,-0.10852
51.51483,-0.06914
51.60429,-0.06101
51.42666,-0.18892
51.47594,-0.32605
51.52904,-0.04245
51.52753,-0.19258
51.48212,-0.09962
51.51794,-0.17296
51.54463,-0.05904
51.54861,-0.07812
51.56107,-0.07682
51.49327,-0.18803
51.54396,-0.04318
51.51264,-0.13154
51.51713,-0.06881
51.51213,-0.11915
