name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range,composite_score
Tenzan,16781897,2125807300,0,3,74,4,12125807300,%2B12125807300,u8seGm3CnP6RGEiimftUIQ,Tenzan,3.5,424,$$,delivery,Sushi Bars,ChIJ5SpD7otYwokR1F-cMlCK0js,Tenzan Columbus Ave,4.1,40.7782965,-73.9779183,2,3.803278689
Pure Thai Cookhouse,16785728,2125810999,0,3,98,4.3,12125810999,%2B12125810999,MhceeLrM2_3mcKw5EGLY6A,Pure Thai Cookhouse,4,2415,$$,0,Thai,ChIJ2XJIN1dYwokRAfIRdv9Vu6c,Pure Thai Cookhouse,4.5,40.7642884,-73.9881589,2,4.196721311
Don Giovanni,16764511,2125814939,0,4,74,4,12125814939,%2B12125814939,7rc7e_mw5DefMCSBsuZYhg,Don Giovanni Ristorante,3.5,430,$$,0,Italian,ChIJxT_asVNYwokRsv5jcNziPiA,Don Giovanni,4.2,40.759455,-73.991309,2,3.836065574
Joe Allen,16769000,2125816464,0,4,132,4.3,12125816464,%2B12125816464,lUQR6cZlHHKXOksH5xOTqA,Joe Allen,4,381,$$,0,American (Traditional),ChIJ0QKr91NYwokRhzehyIw3f0s,Joe Allen,4.4,40.7601463,-73.9890826,2,4.163934426
Russian Tea Room,16776737,2125817100,0,4,109,4.2,12125817100,%2B12125817100,yKOTFgZmTFeas8Pvt077vA,The Russian Tea Room,3,933,$$$$,0,Tea Rooms,ChIJ_816e_dYwokROMvaQpsyemk,The Russian Tea Room,4,40.7649476,-73.9794337,4,3.672131148
Totto Ramen,16785219,2125820052,0,2,266,4.4,12125820052,%2B12125820052,QbAfrOxbuYKU248SDXHZEQ,Totto Ramen,4,5308,$$,0,Ramen,ChIJ95P7KsZZwokRWkt-TfqxODw,Totto Ramen Midtown West,4.8,40.7643836,-73.9876243,2,4.327868852
Room Service,16785985,2125820999,0,4,96,4.1,12125820999,%2B12125820999,dtnmxLqBnNAfdCN8fYVeLw,Room Service,3.5,1788,$$,0,Thai,ChIJmbdBRFFYwokRaeiSnvyGOa8,Room Service,4.2,40.761758,-73.989821,2,3.868852459
Bann,16760144,2125824446,0,4,87,4.2,12125824446,%2B12125824446,5hUV9RDTi-DvjU_OpIit7g,Bann Restaurant,3.5,605,$$,0,Korean,ChIJi7Y42VZYwokRfbSO-ARN3_4,Bann,4.3,40.762877,-73.987973,3,3.93442623
Marea,16783540,2125825100,0,4,265,4.5,12125825100,%2B12125825100,H_KyiRhwho8rdlw_R93_0Q,Marea,4,1937,$$$$,0,Italian,ChIJvWSDS_ZYwokRiG9D395loxo,Marea,4.5,40.7674484,-73.9811332,4,4.262295082
21 Club,16758560,2125827200,0,4,124,4.2,12125827200,%2B12125827200,wFjELmsEYh972BG79HwMqA,Upstairs at 21,4.5,9,$$$$,0,American (New),ChIJpZepXflYwokRNuSe6xAwprw,21 Club,4.4,40.760533,-73.977397,4,4.295081967
Molyvos,16772762,2125827500,0,4,185,4.4,12125827500,%2B12125827500,aP3Z0DXzwzM8lZWg3YX9KQ,Molyvos,3.5,477,$$$,0,Greek,ChIJqbB8KPhYwokRqht3BjCY4nY,Molyvos,4.2,40.7644845,-73.9805464,3,3.967213115
Kodama Sushi,16769923,2125828065,0,4,129,4.3,12125828065,%2B12125828065,2TWVQBY6WvzvaU1taRXHCw,Kodama Sushi,3.5,430,$$,0,Sushi Bars,ChIJJd5qcVRYwokR9vM5FHiQsjg,Kodama Sushi,4.3,40.759426,-73.988742,2,3.967213115
Pick A Bagel,16775144,2125828333,0,2,39,3.9,12125828333,%2B12125828333,x3RfohtUQPWHS1l1VfAMTQ,Pick A Bagel,3,784,$,0,Bagels,ChIJq7fgk1dYwokRKt-Hp_O90xo,Pick A Bagel,4.1,40.7643573,-73.9848536,1,3.606557377
Danji,16785992,2125862880,0,4,95,4.2,12125862880,%2B12125862880,FeSynfcDT4qB2kDixHUQCA,Danji,4,963,$$,0,Korean,ChIJIwWKEldYwokRp55CNPQ4XkE,Danji,4.3,40.764031,-73.986859,2,4.098360656
Limon Jungle,16782767,2125866032,0,3,65,3.8,12125866032,%2B12125866032,YBP2tOogXs1DwDGK6XSjKg,Casa Agave,4,397,$$,0,Bars,ChIJofMlQrtZwokRGhoSx3Bl11Q,Lime Jungle Empanadas,4,40.7430356,-73.9960896,1,3.868852459
La Bonne Soupe,16770147,2125867650,0,4,173,4.4,12125867650,%2B12125867650,ZxfXy-odIz_Xi1i9Uu00pg,La Bonne Soupe,3.5,693,$$,0,French,ChIJp54kJfpYwokRm45V0KSo_2g,La Bonne Soupe,4.3,40.7623548,-73.9770159,2,4
Victor's Cafe,16780502,2125867714,0,4,300,4.5,12125867714,%2B12125867714,StpOKezaW-AyN2xA1EJKvw,Victor's Cafe,4,1403,$$$,delivery,Cuban,ChIJv6RszFdYwokR-moeAHqLAhM,Victor's Cafe,4.4,40.7629557,-73.9840953,2,4.229508197
Khe-Yo,16789831,2125871089,0,4,18,3.2,12125871089,%2B12125871089,BKMCAYb9EAivUm3p-vrC9w,Khe-Yo,4,669,$$,0,Laotian,ChIJb6jHpx9awokRj6rvb31V6WM,Khe-Yo,4.4,40.7168252,-74.0086053,2,3.803278689
Bennie's Thai Cafe,16760499,2125878930,0,3,41,3.9,12125878930,%2B12125878930,F7jZYUzw7NB74OyVQc-CGw,Bennie's Thai Cafe,3.5,337,$$,0,Thai,ChIJcz7prSJawokRm2Uzx28dk3c,Bennie Thai Cafe,4,40.7091007,-74.0058364,1,3.737704918
Chez Josephine,16762643,2125941925,0,4,73,4.1,12125941925,%2B12125941925,A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,4,468,$$$,0,French,ChIJ1x3vjFJYwokRl8Bs_D0gYlA,Chez Josephine,4.4,40.7586405,-73.9934984,3,4.098360656
NY Pizza Suprema,16783022,2125948939,0,2,92,4.4,12125948939,%2B12125948939,-9NO2IDCJMyNGZMAQ1-VQw,NY Pizza Suprema,4,1842,$,0,Pizza,ChIJjaD94kFZwokR-20CXqlpy_4,NY Pizza Suprema,4.6,40.7501162,-73.9952042,1,4.262295082
Zum Schneider,16781477,2125981098,0,3,100,4.3,12125981098,%2B12125981098,0gTHz_iR8yHuhtIt-0-20g,Zum Schneider,4,574,$$,restaurant_reservation,Pubs,ChIJR1at3HlZwokRBk8FzXS8d-s,Zum Schneider NYC,4.4,40.724256,-73.978962,2,4.163934426
Ping Seafood Restaurant,16775189,2126029988,0,3,68,4,12126029988,%2B12126029988,spJTHaNjEzKwoEiYWR1ggA,Ping's Seafood,3.5,638,$$,0,Seafood,ChIJA6Cf7iZawokRhqozCeR3RmI,Ping,4.2,40.7144393,-73.9985725,2,3.836065574
Amish Market Tribeca,16782739,2126083863,0,2,22,3.5,12126083863,%2B12126083863,9b9dy7eMbM_N4hlrI1QoeQ,Amish Market Tribeca,3,188,$$,0,Grocery,ChIJCw7QLxlawokRpsCejdH9yfQ,Amish Market,4,40.7138978,-74.0103986,2,3.442622951
Chinatown Ice Cream Factory,16762904,2126084170,0,2,231,4.6,12126084170,%2B12126084170,o6q3jm-dU5A6nV3r2lBg9A,Chinatown Ice Cream Factory,4,2647,$,0,Ice Cream & Frozen Yogurt,ChIJX6BlAidawokRJ-4Jb4Bo8Vk,The Original Chinatown Ice Cream Factory,4.4,40.7153513,-73.9981078,1,4.262295082
Zucker's Bagels & Smoked Fish,16783052,2126085844,0,2,71,4,12126085844,%2B12126085844,x_oV9aGzq-lNmgPXU_tvbw,Zucker's Bagels & Smoked Fish,3,606,$,0,Delis,ChIJHd-g4B5awokRBp91XWL8bZE,Zucker's Bagels & Smoked Fish,4.1,40.7156194,-74.0098379,2,3.639344262
Cowgirl Seahorse,16783866,2126087873,0,4,39,4,12126087873,%2B12126087873,4zBGXDXg9DzK0IROwCUeFg,Cowgirl Seahorse,4,553,$$,0,Tex-Mex,ChIJ24YpVTtawokRsFPSkHjTWoA,Cowgirl SeaHorse,4.3,40.7082332,-74.0005406,2,4.032786885
Beauty & Essex,16785930,2126140146,0,4,205,4.5,12126140146,%2B12126140146,pfmAcS-g6SiNG0KlLvrqnA,Beauty & Essex,4,3313,$$$,0,American (New),ChIJJWCTb4FZwokRLe7HgJSuHFI,Beauty & Essex,4.3,40.720429,-73.9868984,3,4.196721311
PDT (Please Don't Tell),16782307,2126140386,0,4,132,4.3,12126140386,%2B12126140386,aiRctIzCj9J3UqBHd-Z3HQ,Please Don't Tell,4,1747,$$$,0,Lounges,ChIJb67-ZZ1ZwokRRxBYr3GlFp0,Please Don't Tell,4.3,40.7271371,-73.9837411,3,4.131147541
Oriental Garden,16774235,2126190085,0,4,72,4,12126190085,%2B12126190085,B98cXrMI16HslKLqg6Nb9A,Oriental Garden Restaurant,4,520,$$,0,Dim Sum,ChIJwRvSuidawokRp_9cKeSMroc,Oriental Garden,4.1,40.7158358,-73.9972661,2,3.967213115
Rosella's Pizzeria,16776604,2126198260,0,2,23,3.8,12126198260,%2B12126198260,gNFZnphlgmtGQOBwf4GPiA,Rosella's Pizzeria,3.5,224,$,0,Pizza,ChIJJ7FgvSJawokR9sNFfG7-46I,Rosella's Pizzeria,4.3,40.7100678,-74.005622,1,3.803278689
The Spotted Pig,16777961,2126200393,0,4,1268,4.8,12126200393,%2B12126200393,3LNcgFUGdwJil-KDQPZmdQ,The Spotted Pig,3.5,2892,$$$,0,Burgers,ChIJ89yJLetZwokRbzTj3_V2LAE,The Spotted Pig,4.2,40.7355908,-74.0066615,2,4.098360656
The Spotted Pig,16777961,2126200393,0,4,1268,4.8,12126200393,%2B12126200393,3LNcgFUGdwJil-KDQPZmdQ,The Spotted Pig,3.5,2892,$$$,0,Burgers,ChIJ89yJLetZwokRbzTj3_V2LAE,The Spotted Pig,4.2,40.7355908,-74.0066615,2,4.098360656
Gotham Bar and Grill,16767080,2126204020,0,4,329,4.6,12126204020,%2B12126204020,_gzXNKarTxagBp6_PkmQKw,Gotham Bar and Grill,4.5,1547,$$$$,0,American (New),ChIJZ72FzplZwokRmcA7CQzDMj0,Gotham Bar & Grill,4.6,40.734207,-73.993699,4,4.491803279
La Colombe Torrefaction,16789570,2126251717,0,1,13,3.5,12126251717,%2B12126251717,-8nEZ20KDfr4PPH47MrAOA,La Colombe Coffee,4.5,647,$$,0,Coffee & Tea,ChIJ8wF3FI9ZwokRrz0RxZ6u9HY,La Colombe Coffee Roasters,4.4,40.7239892,-73.9964457,2,4.06557377
Café Habana,16761927,2126252001,0,3,493,4.7,12126252001,%2B12126252001,NOh24SMS6k4pzNv8Ds7KDg,Cafe Habana,4,3112,$$,0,Cuban,ChIJPQOh8YVZwokRE2WsbZI4tOk,Café Habana,4.4,40.722933,-73.994193,2,4.295081967
Petrarca Cucina E Vino,16775060,2126252800,0,4,23,3.6,12126252800,%2B12126252800,Tias1_QRB5L-gzoSNNhOMA,Petrarca Cucina E Vino,3.5,154,$$$,0,Italian,ChIJaYKenopZwokRSJuApmvAGzM,Petrarca Cucina e Vino,4.3,40.718911,-74.0045711,2,3.737704918
Roc,16776460,2126253333,0,4,31,3.6,12126253333,%2B12126253333,H_TGP2AgX3IUmzq8Aml79Q,L' Angolo Tribeca,3.5,106,$$,0,Italian,ChIJJ7ztWx5awokRRp703r5YC9s,L'angolo,4.2,40.7173643,-74.0104963,0,3.704918033
Vanessa's Dumpling House,16764694,2126258008,0,2,145,4.4,12126258008,%2B12126258008,IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,4,2505,$,0,Chinese,ChIJPfQJCodZwokRZRfZOGegx18,Vanessa's Dumpling House,4.3,40.7183633,-73.9917183,1,4.163934426
Le Pain Quotidien,16770672,2126259009,0,3,71,4.1,12126259009,%2B12126259009,JQI9jo2g_OIxkMIumpMtXQ,Le Pain Quotidien,3.5,218,$$,0,Bakeries,ChIJ8VU4xItZwokRBzT1z1Cl0m4,Le Pain Quotidien,4.1,40.7215063,-74.0015522,2,3.836065574
Terroir,16785430,2126259463,0,4,21,3.5,12126259463,%2B12126259463,ED2I3t5rOf81cddCsLA4tw,Terroir Tribeca,4,272,$$,0,Wine Bars,ChIJ1Z3-Oh5awokR6ReR4JZHAfA,Terroir Tribeca,4.4,40.7189227,-74.0099594,2,3.901639344
Blossom,16760851,2126271144,0,3,165,4.4,12126271144,%2B12126271144,Ohi-o00luDtU7TMpVtJHJw,Blossom,4,1008,$$$,0,Vegetarian,ChIJxZaHoLlZwokR6cv5Gqz_-5s,Blossom on Ninth,4.5,40.7455247,-74.0023575,2,4.229508197
Morandi Restaurant,16781531,2126277575,0,4,196,4.3,12126277575,%2B12126277575,YT5Ywu9y190B4IGIlBetzA,Morandi,3.5,650,$$$,0,Italian,ChIJ_UahM5RZwokRBtHbK9TH_z0,Morandi,4.3,40.735317,-74.0014282,2,3.967213115
La Bergamote Patisserie,16770138,2126279010,0,3,59,4,12126279010,%2B12126279010,8xYvp9j7j8RCRQGsiRRujQ,La Bergamote NYC,4,328,$$,0,French,ChIJydHFGblZwokRd39Hs0utAAk,La Bergamote,4.4,40.7448924,-74.0028086,2,4.06557377
Cowgirl,16763609,2126331133,0,4,114,4.3,12126331133,%2B12126331133,s33HF6gGTWo3D7QxBMv9ow,Cowgirl,3.5,565,$$,0,Southern,ChIJLefnVOtZwokRN2j6XKEj8EU,Cowgirl,4.2,40.7338031,-74.0064878,2,3.93442623
Breads Bakery,16789132,2126332253,0,2,25,4,12126332253,%2B12126332253,mU23NlQfn1R9OhA6WMe_xg,Breads Bakery,4.5,934,$$,pickup,Bakeries,ChIJcWebfphZwokRRrPNZD7byJw,Breads Bakery,4.6,40.7366013,-73.9917951,2,4.295081967
Gottino Enoteca E Salumeria,16781777,2126332590,0,4,59,4,12126332590,%2B12126332590,_KIjhnsaui-wF9OePRZ5NA,Gottino,4,287,$$,0,Wine Bars,ChIJ7xv5eJZZwokRLKnJbhU4baY,Gottino Enoteca e Salumeria,4.5,40.7357702,-74.0004556,2,4.098360656
Biergarten,16785473,2126454100,0,2,54,4.1,12126454100,%2B12126454100,67bD60BFp5ZMVkY28Q_z2A,Standard Grill,4,5,0,0,Lounges,ChIJN-93ZsBZwokRonoT5y_yB1c,The Standard Grill,4.1,40.7406657,-74.0080133,3,4
The Standard Grill,16783672,2126454100,0,4,275,4.4,12126454100,%2B12126454100,67bD60BFp5ZMVkY28Q_z2A,Standard Grill,4,5,0,0,Lounges,ChIJN-93ZsBZwokRonoT5y_yB1c,The Standard Grill,4.1,40.7406657,-74.0080133,3,4.098360656
The Standard Plaza,16788351,2126454100,0,4,9,3.3,12126454100,%2B12126454100,67bD60BFp5ZMVkY28Q_z2A,Standard Grill,4,5,0,0,Lounges,ChIJN-93ZsBZwokRonoT5y_yB1c,The Standard Grill,4.1,40.7406657,-74.0080133,3,3.737704918
Le Bain,16790263,2126454646,0,4,20,3.5,12126454646,%2B12126454646,pOFhWvn06kTRqh6xiLE7mA,The Standard Ice Rink,4,8,0,0,Skating Rinks,ChIJN-93ZsBZwokRKqmdupb-XFA,"The Standard, High Line",4.3,40.7409232,-74.008111,3,3.868852459
Top of the Standard,16786069,2126454646,0,4,32,4,12126454646,%2B12126454646,pOFhWvn06kTRqh6xiLE7mA,The Standard Ice Rink,4,8,0,0,Skating Rinks,ChIJN-93ZsBZwokRKqmdupb-XFA,"The Standard, High Line",4.3,40.7409232,-74.008111,3,4.032786885
Revel,16781553,2126455369,0,4,49,3.9,12126455369,%2B12126455369,rcjomb_bm3DoJtgOJ0MW9A,I Tre Merli,2,49,0,0,Italian,ChIJDe-pDsBZwokRYyGz82pcT6Q,Revel,3.5,40.739649,-74.006891,3,3.081967213
Valbella,16780360,2126457777,0,4,48,3.9,12126457777,%2B12126457777,zyU01gN5mTEWsmd5FGzqDg,Valbella,4,218,$$$$,0,Italian,ChIJoXVp7aSYwokRbvI1gNt2fTQ,Valbella!!,4.6,41.0429963,-73.575476,4,4.098360656
15 East,16781503,2126470015,0,4,62,3.9,12126470015,%2B12126470015,GBWMJJ4_rDWqiXJ7AvHAOg,15 East Restaurant,4,624,$$$$,0,Japanese,ChIJ55Xnd5hZwokREHfJlD3-M10,15 East,4.2,40.7364067,-73.9921886,4,3.967213115
Tocqueville Restaurant,16779716,2126471515,0,4,48,4,12126471515,%2B12126471515,a0AvIH1UnFmqAXhZDEQtrw,Tocqueville Restaurant,4,348,$$$$,0,American (New),ChIJa1m8dZhZwokRV_dmWc8FS_s,Tocqueville,4.6,40.7366772,-73.9927131,4,4.131147541
Rosemary's,16788232,2126471818,0,4,96,4.2,12126471818,%2B12126471818,Cnqy9w1BFXZFEaChfox0ow,Rosemary's,3.5,904,$$,0,Italian,ChIJCW5gj5ZZwokRtfK4UZxkcr4,Rosemary's,4.3,40.7347997,-73.9998686,2,3.93442623
EN Japanese Brasserie,16765498,2126479196,0,4,104,4.2,12126479196,%2B12126479196,P_UREWCQxEYVbBa-KW_Wew,EN Japanese Brasserie,4,1222,$$$,0,Japanese,ChIJ9w3lJqlZwokRzz-ZByrUFXk,EN Japanese Brasserie,4.4,40.7306106,-74.0071557,3,4.131147541
Billy's Bakery,16760663,2126479956,0,1,212,4.4,12126479956,%2B12126479956,F7UeBLZHOtyxz2rTNnmt3Q,Billy's Bakery,3.5,1202,$$,0,Bakeries,ChIJS7e-dblZwokRr7HLYRLifVQ,Billy's Bakery,4.3,40.7453393,-74.0019174,2,4
Carte Blanche Café & Bar,16788118,2126606706,0,4,2,0,12126606706,%2B12126606706,Z0tx0BbXODCIJvlffN_jEQ,Carte Blanche Cafe & Bar,3.5,10,0,0,Creperies,ChIJE02ojL9ZwokRFuETNZriVck,Carte Blanche Cafe,3,40.7398532,-74.0057335,2,2.131147541
Plunge,16783124,2126606736,0,1,35,3.9,12126606736,%2B12126606736,UORdaLVnJ6n-RLVc35Arqw,plunge Rooftop Bar + Lounge,2.5,244,$$$,0,Dance Clubs,ChIJE02ojL9ZwokRpcj544JGqGw,Plunge Rooftop Bar + Lounge,3.8,40.7399286,-74.0058022,3,3.344262295
Zoma,16781457,2126620620,0,4,53,4,12126620620,%2B12126620620,ySzkBv-_DTNT30eONPnAkg,Zoma,4,377,$$,0,Ethiopian,ChIJg4kAChf2wokRT6WHbvCsW0g,Zoma,4.3,40.8023205,-73.9566869,2,4.032786885
Buceo 95,16781766,2126627010,0,3,75,4.1,12126627010,%2B12126627010,9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,4,419,$$$,0,Tapas Bars,ChIJI2zQ4if2wokRRGvvx2mUd9I,Buceo 95,4.4,40.7936043,-73.9710681,2,4.098360656
VINATERÍA,16791240,2126628462,0,4,5,3.2,12126628462,%2B12126628462,MH08_pIRKsUSwfkVYxUE7w,VINATERÍA,4,405,$$,0,Italian,ChIJJSi1DBT2wokRGHCDOA6nQ2U,VINATERÍA,4.5,40.8066227,-73.9540329,2,3.836065574
Pio Pio 6,16781569,2126653000,0,4,251,4.4,12126653000,%2B12126653000,zGtR4FNGDD1EjdxIzKF-HA,Pio Pio 6,3.5,721,$$,0,Latin American,ChIJY7nnASj2wokRHg9ymgou4dQ,Pio Pio 6,4.3,40.792921,-73.971439,2,4
Moca Bar & Lounge,16781541,2126658081,0,4,20,3.7,12126658081,%2B12126658081,IfLTw-yFMpuiqAdYRxLv8Q,Moca Bar and Lounge,3,164,$$,0,American (Traditional),ChIJVVVx9RP2wokRUipPqgKff-E,Moca Bar and Lounge,4,40.8063239,-73.9535474,1,3.508196721
Patisserie Des Ambassades,16774783,2126660078,0,3,16,3.5,12126660078,%2B12126660078,QUNchfxuTOOmjAXkHivYdQ,Patisserie Des Ambassades,3,298,$$,0,Bakeries,ChIJ9cqZKXP2wokRlyhuzxOZs64,Les Ambassades,4.2,40.8060966,-73.9538151,2,3.508196721
Flavors,16788754,2126689800,0,2,10,3.6,12126689800,%2B12126689800,sQAL1Ake2OEr1H2BgyaHGA,Flavors,3,72,$$,0,Fast Food,ChIJ5QevSxFawokR7ht8qD7I7qM,Flavors,4.1,40.7059797,-74.0126029,2,3.508196721
Il Mulino,16768274,2126733783,0,4,99,4.1,12126733783,%2B12126733783,DtnlLLvcqeEUIyZTypHnzw,Il Mulino New York - Downtown,4,529,$$$$,0,Italian,ChIJhWUUopFZwokR-uGjV8FCLNQ,Il Mulino New York - Downtown,4.5,40.729751,-73.999147,3,4.131147541
Spot Dessert Bar,16784444,2126736745,0,2,111,4.4,12126736745,%2B12126736745,XyGpSrE6aUO45xctVCHfvg,Spot Dessert Bar,4.5,176,$$,0,Desserts,ChIJcbg1j5tZwokRKx4KnxYicCk,Jum Mum,4.2,40.7295118,-73.9892641,0,4.295081967
Giano,16781757,2126737200,0,3,95,4.3,12126737200,%2B12126737200,dh5r9-SbN8xJ76XvnayWLQ,Giano Restaurant,4,552,$$,0,Italian,ChIJIQ-tSJ1ZwokRnzgbXzA6coI,Giano,4.7,40.7262122,-73.98416,2,4.262295082
Pommes Frites,16775526,2126741234,0,2,710,4.8,12126741234,%2B12126741234,uBGjcW-GuYy_qSvMykuISA,Pommes Frites,4.5,805,$,0,Belgian,ChIJDUFxhJFZwokRy_4jLT8Uwcs,Pommes Frites,4.6,40.7301222,-74.0002813,1,4.557377049
The Mermaid Inn,16772340,2126745870,0,4,150,4.3,12126745870,%2B12126745870,4x_WyIOEdqxk01QH1HxYrw,The Mermaid Inn,4,1284,$$,0,Seafood,ChIJdfuappxZwokRf_gWCLv9f5g,The Mermaid Inn,4.3,40.7270599,-73.9885768,2,4.131147541
Veniero's,16780436,2126747070,0,2,239,4.5,12126747070,%2B12126747070,VtJd1l64kqUUyWacwK0J2Q,Veniero's,4,1947,$$,0,Bakeries,ChIJ7yAJwJ1ZwokR1Y-x_5Dg434,Veniero's,4.6,40.7294893,-73.9845202,2,4.295081967
Eisenberg's Sandwich Shop,16765085,2126755096,0,2,88,4.1,12126755096,%2B12126755096,UNSdhsl2KL6w92ovHlFh9A,Eisenberg's Sandwich Shop,3.5,591,$$,0,Sandwiches,ChIJk5Ml9aNZwokRcJRcg4o2ITU,Eisenberg's Sandwich Shop,4.4,40.741137,-73.9902228,1,3.93442623
ALDEA,16783445,2126757223,0,4,103,4.2,12126757223,%2B12126757223,A6SR9hesSJn96ps99GsZow,Aldea,4,601,$$$,0,Portuguese,ChIJFxtA26JZwokRTirR8QoKgUg,Aldea,4.3,40.7387554,-73.993779,3,4.098360656
Tia Pol,16779617,2126758805,0,4,236,4.4,12126758805,%2B12126758805,fUxRTikmfHnURZ26lD2y4Q,Tia Pol,4,677,$$,0,Tapas Bars,ChIJ8RjtPrhZwokRVZXEfLUKtM4,Tía Pol,4.4,40.7473,-74.004801,2,4.196721311
A.O.C.,16758928,2126759463,0,4,63,4,12126759463,%2B12126759463,SUbNA5z-LokTPQj5cdds8Q,A.O.C.,3.5,592,$$,0,French,ChIJlX9xepNZwokRQ6MvCdfcCMo,A.O.C. L'aile ou la Cuisse,4.1,40.7327893,-74.0040534,2,3.803278689
Nai Tapas,16785894,2126771030,0,4,42,4.1,12126771030,%2B12126771030,iTj5T_jPYvznd1QTgs7NZw,Nai Tapas,4,873,$$,0,Tapas Bars,ChIJ01Ckk51ZwokRVkdfmRgkFA0,Nai Tapas,4.5,40.726793,-73.989054,2,4.131147541
Westville,16782824,2126772033,0,4,89,4.1,12126772033,%2B12126772033,3idAtiEXe_XfTcPoZC_DcQ,Westville East,4,1014,$$,0,American (Traditional),ChIJBzYIOnZZwokRmW5jxY34G-Q,Westville East,4.5,40.7284164,-73.9819783,2,4.131147541
Café Mogador,16761939,2126772226,0,4,404,4.6,12126772226,%2B12126772226,W4hobe10Fy54MKqmLaObEg,Cafe Mogador,4,1827,$$,0,Moroccan,ChIJK48-E51ZwokRvAA-v6fx9y0,Cafe Mogador,4.5,40.7273325,-73.9844233,2,4.295081967
ABC Cocina,16789493,2126772233,0,4,74,4.5,12126772233,%2B12126772233,9z2lUyfzZV8b2rkkiwSM4g,ABC Cocina,4,855,$$$,0,Tapas/Small Plates,ChIJM_l7L6JZwokRl65Tmre0xm8,ABC Cocina,4.4,40.7379868,-73.9892758,3,4.229508197
Butter Lane Bakery,16783327,2126772880,0,2,74,3.9,12126772880,%2B12126772880,qMr-lz0G0vyz2r4mJJQxmA,Butter Lane,4,1206,$,0,Bakeries,ChIJoxXARp1ZwokRU6OOYAdCxpw,Butter Lane,4.3,40.7264752,-73.9841435,2,4
Mighty Quinn's Barbeque,16788925,2126773733,0,2,137,4.5,12126773733,%2B12126773733,LsITU8KVYMhV_fatv84wWA,Mighty Quinn's Barbeque,4,1714,$$,0,Barbeque,ChIJmY35mpxZwokRqGzYDD-4sJI,Mighty Quinn's Barbeque,4.4,40.7275899,-73.9886167,2,4.229508197
Arturo's,16759673,2126773820,0,3,113,4.3,12126773820,%2B12126773820,BgGz5IdV53bGb4o7opR5zg,Arturo's,4,644,$$,restaurant_reservation,Pizza,ChIJabJ4CI5ZwokRzmilhDDxLOE,Arturo's,4.6,40.727391,-74.000397,2,4.229508197
Pepe Rosso To Go,16774963,2126774555,0,2,37,4,12126774555,%2B12126774555,Fu7J2Fwoj_S6Jpg9dULzKg,Pepe Rosso To Go,4,353,$$,0,Italian,ChIJ1YPD7o1ZwokRovclLvtvx8M,Pepe Rosso To Go,4.5,40.7272089,-74.0015949,1,4.098360656
The Dutch,16786504,2126776200,0,4,173,4.3,12126776200,%2B12126776200,TmnKwcIM8zABSnCTetxzAw,The Dutch,3.5,1121,$$$,0,American (Traditional),ChIJ3RB9uI1ZwokRxCJXW-HpYZI,The Dutch,4.3,40.7265328,-74.0021536,3,3.967213115
Prune,16775762,2126776221,0,4,264,4.5,12126776221,%2B12126776221,4LV-7hGnfimAhoAuYhgvEg,Prune,3.5,1024,$$$,0,American (New),ChIJBe5lh4RZwokRBkl8OgpQsZI,Prune,4.5,40.723918,-73.989366,3,4.098360656
Magnolia Bakery,16787066,2126823588,0,2,67,4.1,12126823588,%2B12126823588,TV40WN9C9MPPId8r1F1bcA,Magnolia Bakery Grand Central Terminal,3.5,623,$$,0,Bakeries,ChIJKc7rKgJZwokRHcVLLX79SpI,Magnolia Bakery,4.2,40.7525713,-73.9767735,2,3.868852459
Curry in a Hurry,16763835,2126830900,0,2,65,3.8,12126830900,%2B12126830900,WrMu2G5M2im56uYKTd4Bgw,Curry In A Hurry,3,464,$$,0,Indian,ChIJQdVfLQhZwokR_36gUOF9v9U,Curry In A Hurry,3.9,40.7427078,-73.9822435,1,3.508196721
ilili,16781744,2126832929,0,4,189,4.5,12126832929,%2B12126832929,B55Ocx5RBWxo6AGSucYSIA,ilili,4,2287,$$$,0,Mediterranean,ChIJMTEubKZZwokRgjl8iXjVcLA,ILILI,4.4,40.744355,-73.987732,3,4.229508197
Bhatti Indian Grill,16783859,2126834228,0,3,32,3.7,12126834228,%2B12126834228,bFUVp77ApNkACqXvgiekPQ,Bhatti Indian Grill,3.5,695,$$,0,Indian,ChIJpaNqfadZwokRU9Jf1Ld4Rz0,Bhatti Indian Grill,4.1,40.7421944,-73.9829829,2,3.704918033
Chennai Garden by Tiffin Wallah,16782723,2126857301,0,3,81,4.3,12126857301,%2B12126857301,ZrdTKStTAo2pchslOev1KQ,Chennai Garden by Tiffin Wallah,4,745,$$,0,Indian,ChIJmV05fKdZwokR5lm8WFYLyk8,Chennai Garden by Tiffin Wallah,4.2,40.742965,-73.9827576,1,4.098360656
Upland,16793506,2126861006,0,4,37,4.1,12126861006,%2B12126861006,xkvv0n7jbl4Ra3Vm_jfxaA,Upland,4,916,$$$,0,American (New),ChIJWVD7FadZwokRs_pS6XY7VOU,Upland,4.5,40.7418912,-73.9846396,3,4.131147541
