name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Bui Sushi,16833600,3104561500,0,2,14,3.3,13104561500,%2B13104561500,CkiXrN5tS7EQDamWjBotiA,Bui Sushi,4,273,$$,delivery,Sushi Bars,ChIJL4bWRDQe6IARN5Qi0S5Us7E,Bui Sushi,4.2,34.0340042,-118.6929522,2
Cafe Habana,16833330,3103170300,0,2,22,3.3,13103170300,%2B13103170300,vVDXS2pl8mZa-00rMZLu_g,Cafe Habana Malibu,3,853,$$,delivery,Cuban,ChIJTaJLbTIe6IAR3geAnwz1fd4,Cafe Habana Malibu,4,34.0345771,-118.6856621,2
Caffe Roma,16809121,3102747834,0,3,27,3.3,13102747834,%2B13102747834,gq5RnrCPNGQC-Y0tGKpDXg,Caffe Roma,3.5,563,$$,0,Italian,ChIJB-ilQge8woARCiiWgZLiHwE,Caffe Roma,4.2,34.0703862,-118.4004282,2
California Chicken Cafe,16809171,3104530477,0,1,58,4,13104530477,%2B13104530477,fT5h65Y91LeAn_epJEHgMg,California Chicken Cafe,4,609,$$,0,Caterers,ChIJzwU9Ukm7woARHMUVfGj08gs,California Chicken Cafe,4.4,34.0342609,-118.4799782,1
California Pizza Kitchen at Burbank,16809222,8189722589,0,1,46,3.4,18189722589,%2B18189722589,6AwxmFeBrXk59qpIWK9_TA,California Pizza Kitchen at Burbank,3.5,456,$$,0,Pizza,ChIJ_Vfp3ESVwoARUwKjWKu8obg,California Pizza Kitchen at Burbank,4.3,34.184591,-118.314149,2
Casa Escobar,16834305,3104561999,0,3,13,3.3,13104561999,%2B13104561999,KVzyq-EVD12o-V6u9meybQ,Casa Escobar - Malibu Beach,3.5,484,$$,restaurant_reservation,Mexican,ChIJD6bvpCse6IARwFAmWca2wZ4,Casa Escobar Malibu,4.3,34.037747,-118.677028,2
Castaway Burbank,16809620,8188486691,0,3,115,3.5,18188486691,%2B18188486691,MvCYhTCeJiMVf-Supm1a6g,Castaway Burbank,3.5,962,$$,0,Steakhouses,ChIJ-0sfVTKVwoAR_ImxorS9W_o,Castaway Burbank,4.3,34.2043027,-118.3025948,3
Cha Cha Chicken,16809681,3105811684,0,1,168,4.4,13105811684,%2B13105811684,ElKnYL6zoU8oc9godCk6GQ,Cha Cha Chicken,4,2013,$$,delivery,Caribbean,ChIJKfOrltWkwoARFY0_8tyG-rI,Cha Cha Chicken,4.4,34.0071312,-118.490435,2
Chaumont Bakery & Cafe,16836153,3105505510,0,1,16,3.4,13105505510,%2B13105505510,cdYzAq8bjmgbxd5EyZHioA,Chaumont,4.5,673,$$,0,Bakeries,ChIJ9YTDSfm7woARlm2IkOb_ldI,Chaumont Bakery & Café,4.5,34.0660597,-118.3993278,2
Chili John's,16809891,8188463611,0,1,55,3.5,18188463611,%2B18188463611,JYIe2Pq37QvTAJVEK4LGqw,Chili John's,4,604,$$,delivery,American (Traditional),ChIJg4VY22-VwoARXXp04XCmLh4,Chili John's,4.4,34.179999,-118.333711,1
Chinois on Main,16810120,3103929025,0,4,100,4.1,13103929025,%2B13103929025,IatBiPM0lsPelHpfTnodyw,Chinois On Main,4,493,$$$,0,Asian Fusion,ChIJ4Y7itdO6woARpkQJNUEbyak,Chinois On Main,4.4,34.0008326,-118.4821831,3
Chipotle Mexican Grill,17818152,4246442184,0,1,1,0,14246442184,%2B14246442184,leeuQfQTrT2R0Dal1NHCSA,Chipotle Mexican Grill,2.5,125,$,delivery,Mexican,ChIJ4VqbgC0e6IARXvBJNRaP7bo,Chipotle Mexican Grill,3.9,34.0361131,-118.6848077,1
CiaoCristina!,16831392,8185632426,0,2,33,3.4,18185632426,%2B18185632426,koOGlClOqrg3uT4PJRApCQ,CiaoCristina!,4,572,$$,0,Italian,ChIJ72toTcq_woARCbdkOgfvxPc,Ciao Cristina,4.5,34.148128,-118.342441,2
Cora's Coffee Shoppe,16810469,3104519562,0,2,66,4,13104519562,%2B13104519562,HICK-_zjZwQemxhtprKArQ,Cora's Coffee Shoppe,3.5,527,$$,0,Coffee & Tea,ChIJaSsrzNWkwoARHrR5HjSyuvM,Cora's Coffee Shoppe,4.1,34.008146,-118.4913573,2
Coral Beach Cantina,16826286,3104575503,0,2,15,3.2,13104575503,%2B13104575503,jJiu9zDnmG4zb73TfDSHvg,Coral Beach Cantina,3,246,$$,pickup,Mexican,ChIJoXxlglgY6IARQMiEYuOTRko,Coral Beach Cantina,4.2,34.0188378,-118.8131357,2
Corner Cottage,16831902,8188432567,0,1,26,3.3,18188432567,%2B18188432567,2244frjrg9_rZrQ93ojNWg,Corner Cottage,4,1084,$,0,American (Traditional),ChIJyTUjTuK_woARCwLhJkVpcpA,Corner Cottage,4.6,34.1707426,-118.3149144,1
The Terrace,16808407,3102470505,0,3,12,3.3,13102470505,%2B13102470505,pinqIcccJ99KfTY4XiQTPw,Crescent Lounge,4.5,3,0,0,American (New),ChIJHbWPFQe8woARYHFncvtTEnA,Crescent,4.1,34.0712255,-118.4003164,0
Crustacean,16810509,3102058990,0,3,187,3.6,13102058990,%2B13102058990,x4yuua054RJIMcHYbPeWsA,Crustacean,3.5,1550,$$$$,0,Vietnamese,ChIJIR8LPgi8woAROIpYJyrGrHY,Crustacean Beverly Hills,4.3,34.0691246,-118.4060213,3
CUT,16810520,3102768500,0,4,129,3.5,13102768500,%2B13102768500,AMiUog-9o-qT-uNWfTwuLg,CUT,4,1579,$$$$,0,Steakhouses,ChIJz-22Hfm7woARxyqG7hQ_rts,CUT by Wolfgang Puck,4.3,34.0668023,-118.4010049,3
D'Amore's Pizza,16826298,3103174500,0,1,18,3.2,13103174500,%2B13103174500,Pq-dtDK201xoZzI7Skpv_Q,D'Amores Pizza,3,189,$$,0,Italian,ChIJkQFuM4GgwoARbsoIcjvPKVc,D'Amore's Pizza,3.8,34.039957,-118.6670398,2
D'Amore's Pizza,16826299,3103174500,0,1,10,3.2,13103174500,%2B13103174500,Pq-dtDK201xoZzI7Skpv_Q,D'Amores Pizza,3,189,$$,0,Italian,ChIJkQFuM4GgwoARbsoIcjvPKVc,D'Amore's Pizza,3.8,34.039957,-118.6670398,2
Da Pasquale,16810554,3108593884,0,2,44,3.4,13108593884,%2B13108593884,bghqzf2axVNPrX_RAsRZew,Da Pasquale Restaurant,4.5,744,$$,0,Italian,ChIJK74s4Qm8woARHptwtact8rY,Da Pasquale,4.6,34.06809,-118.4083215,2
Del Frisco's Grille,16835860,3103957333,0,3,32,4,13103957333,%2B13103957333,Ep_PmdL7QCDc9lFy2FywjA,Del Frisco's Grille,4,1078,$$,0,American (New),ChIJY8cm-tCkwoARWlg94Yc_qNc,Del Frisco's Grille,4.3,34.0117075,-118.4948632,3
Dino's Pizza Burbank,16810942,8188413311,0,1,43,3.5,18188413311,%2B18188413311,-5WyIJGzklrhXJ3a28H1vg,Dino's Pizza,3.5,771,$$,0,Pizza,ChIJ7eXiKp2VwoARPjONLjhG-20,Dino's Pizza,4.6,34.174744,-118.348885,2
Dog Haus,16839713,8185664287,0,1,9,3.2,18185664287,%2B18185664287,wppvEIm9gODElS33pKZEDw,Dog Haus,4.5,785,$,0,Hot Dogs,ChIJeyxl-cu_woARFXprjAA7HUc,Dog Haus Burbank,4.6,34.1507413,-118.3408949,2
Don Cuco Mexican Restaurant,16832465,8189558895,0,2,29,3.3,18189558895,%2B18189558895,7cTMkbSVWLTtQSaAht8nCw,Don Cuco Mexican Restaurant,3.5,438,$$,0,Mexican,ChIJJWmQ9lCVwoARB3kSvWHZ8So,Don Cuco,4.2,34.1817996,-118.3091572,2
Duke's Malibu,16826323,3103170777,0,3,161,3.6,13103170777,%2B13103170777,aHjHADnP0qB0sY2XuRhC-g,Duke's Malibu,3.5,2404,$$,0,American (New),ChIJG0Rdz-WgwoARkFKjcvcFARU,Duke's Malibu,4.4,34.0364236,-118.6359621,2
El Cholo,16811522,3108991106,0,2,161,4.1,13108991106,%2B13108991106,V2usEClDzXSr7udUs2UyZQ,El Cholo,3.5,1068,$$,0,Mexican,ChIJ3YnhicmkwoARH2PkpLX2WkY,El Cholo,4.2,34.0244666,-118.4921982,2
Enterprise Fish Co. Santa Monica,16812119,3103928366,0,3,84,4.1,13103928366,%2B13103928366,5hSEDBkSabGSfZRgiePPKQ,Enterprise Fish - Santa Monica,3.5,1883,$$,0,Seafood,ChIJddApA9K6woARopVEH7KTeEk,Enterprise Fish Co.,4.4,33.998649,-118.4809364,2
FIG Restaurant,16831194,3103193111,0,3,73,4.2,13103193111,%2B13103193111,kw-zBGMh26tEnCbdaJTAgA,FIG Restaurant,4,955,$$$,0,American (New),ChIJBx8nTcSkwoARFMhePfppv-4,FIG,4.4,34.018056,-118.501268,3
Fish Dish,16833910,8188471310,0,1,17,3.4,18188471310,%2B18188471310,TZxCUmDXlrtOWE1RrdwW3A,Fish Dish,3.5,484,$$,0,Seafood,ChIJJ69XfqiVwoAROCEceb0rJJM,Fish Dish,4.3,34.195437,-118.3502811,2
Fish Grill,16832592,3104568585,0,2,15,3.3,13104568585,%2B13104568585,aLYjdxSiBjNhR8-qFvgkpQ,Fish Grill,4,186,$$,0,Seafood,ChIJecKSUCoe6IARB9MQK0fJ6Fo,Fish Grill,4.6,34.0381874,-118.6758169,2
Flavor of India,16825853,8185581199,0,2,41,3.4,18185581199,%2B18185581199,ntiTrhI8Bc_jl-1MfdEpQg,Flavor of India,4,926,$$,0,Indian,ChIJFyVXj1CVwoAREitw3ZFokdw,Flavor of India Burbank,4,34.1813745,-118.3104111,2
Fogo de Chão Brazilian Steakhouse,16812432,3102897755,0,4,325,3.7,13102897755,%2B13102897755,#NAME?,Fogo de Chão Brazilian Steakhouse,4,3750,$$$$,0,Steakhouses,ChIJVVRjw065woAR31ge9pS5rcI,Fogo de Chão Brazilian Steakhouse,4.5,34.0685374,-118.3766984,3
Frida Mexican Cuisine,16812606,3102787666,0,3,46,3.3,13102787666,%2B13102787666,7lDG9IdRKfTNVylKhv3_cw,Frida Mexican Cusine,3.5,607,$$,0,Mexican,ChIJw18s9fu7woARH-8zaMg2fOE,Frida Mexican Cuisine – Beverly Hills,4.1,34.063687,-118.39881,2
Fritto Misto,16812615,3104582829,0,2,218,4.3,13104582829,%2B13104582829,YbByv5ahenvnNZwKnHei8A,Fritto Misto,4.5,2426,$$,0,Italian,ChIJx6ZUb9KkwoARLyJiDBVzvyI,Fritto Misto,4.6,34.0155287,-118.4901663,2
Fuddruckers,16812648,8188484856,0,1,36,3.3,18188484856,%2B18188484856,Nu28gJpFBtVOWWNMnVTqPA,Fuddruckers,3.5,418,$$,0,Burgers,ChIJ3aFsiFCVwoAR8YCLuahWa1E,Fuddruckers,4.4,34.1817085,-118.3102971,2
Fuji Sushi Japanese Restaurant,16831753,8188480688,0,2,10,3.3,18188480688,%2B18188480688,6ATciHAkKUAI4pauxbkOiA,Fuji Sushi & Rolls,3.5,293,$$,0,Sushi Bars,ChIJ48KHcFCVwoARglUu1MRxMnY,Fuji Sushi & Rolls,4.5,34.182481,-118.3103524,2
Geoffrey's Malibu,16826362,3104571519,0,4,147,3.6,13104571519,%2B13104571519,IthDXFYZW1f5PRseK4sEVw,Geoffrey's Malibu,4,2284,$$$,0,Seafood,ChIJHRDtTtIY6IAR1xN4Fw2fiGA,Geoffrey's,4.4,34.0253629,-118.7698381,3
Gilbert's El Indio Restaurant,16812829,3104508057,0,2,98,4.1,13104508057,%2B13104508057,hdpAY_Mf4ZJIun6PkKY2wQ,Gilbert's El Indio Restaurant,4,866,$$,0,Mexican,ChIJK2ELBhi7woAR5F4K8dwQKVk,Gilbert's El Indio Restaurant,4.4,34.022913,-118.4627469,1
Gindi Thai / Sushi / Bar,16812840,8185671221,0,3,61,3.4,18185671221,%2B18185671221,2MHxDm-dBdSc3WrATDa4Zw,Gindi Thai,4,539,$$,0,Thai,ChIJj1cY8cy_woARIzksOOoXFZc,Gindi Thai Restaurant / Sushi / Bar,4.3,34.1520822,-118.3438088,2
Granada Family Restaurant,16807100,8188430313,0,2,20,3.3,18188430313,%2B18188430313,BNau-Q7FoCd62Ww6ysLSqQ,Granada's,3.5,331,$$,0,Mexican,ChIJ2X-7tWmVwoAR4E_ypgXt39s,Granada Restaurant,4.3,34.1841876,-118.3243902,2
Granville Cafe,16813145,8188484726,0,2,85,3.5,18188484726,%2B18188484726,DDRZIICbOHKSxTWsgSrVlQ,GRANVILLE,4,2397,$$,0,American (New),ChIJR_6761CVwoAR3_waFz6zBD8,GRANVILLE,4.5,34.180989,-118.309414,2
Grom Gelato,16834373,3104569797,0,1,13,3.2,13104569797,%2B13104569797,vjXPtqKGGwQj1ZzlvUmIlA,Grom Malibu,4,369,$$,pickup,Gelato,ChIJJz19ejIe6IARP4xTzy19YM4,Grom,4.4,34.0353117,-118.6841587,2
Hillstone,16813994,3105767558,0,3,148,4.2,13105767558,%2B13105767558,H5l2f2uUCuhG0KQFFmBiVQ,Hillstone,4,1005,$$$,delivery,American (New),ChIJexMYvMWkwoARylHdfvtUq9c,Hillstone,4.5,34.017523,-118.499814,3
Hole in the Wall Burger Joint,16830816,3104490147,0,1,45,4,13104490147,%2B13104490147,pWs9r3c3vSmBoVBmPZ6__g,Hole in the Wall Burger Joint,4,485,$$,0,Burgers,ChIJp14qYze7woARQcTGyp2roVw,"Flatbush & J, Gourmet Company, Inc.",0,34.027317,-118.4749067,0
Hook Burger,16834389,8188472100,0,1,27,3.3,18188472100,%2B18188472100,VI25QqpAN2d7KbRqwaCNHQ,Hook Burger,4,1051,$$,delivery,Burgers,ChIJSe_3YROVwoAR9QN3r5JtmOU,Hook Burger,4.5,34.1911345,-118.3290452,2
Huckleberry Café,16831341,3104512311,0,2,256,4.5,13104512311,%2B13104512311,U-eD6s4ZChBN84REvAcBsA,Huckleberry,3.5,1978,$$,0,Breakfast & Brunch,ChIJE_NFKsqkwoARS1PVu8TV4Qs,Huckleberry Cafe,4.3,34.0238858,-118.4920475,2
Il Buco,16835244,3106571345,0,3,31,3.4,13106571345,%2B13106571345,R7gogf9HbzcQ9bSedhxwRA,Il Buco Ristorante,4,154,$$,0,Italian,ChIJk1QDU_m7woARxcWMLbWH43w,Piccolo Paradiso,4.4,34.0654341,-118.3989085,3
Il Cielo,16814153,3102769990,0,3,52,3.4,13102769990,%2B13102769990,Gm0rzA9EQD4GgSP9TimLPQ,Il Cielo,4,1187,$$$,0,Italian,ChIJpX3FuVS5woAR9UWSsD95z4Y,Il Cielo,4.6,34.0719456,-118.3884,3
Il Fornaio,16814160,3105508330,0,3,59,3.4,13105508330,%2B13105508330,Rg3HHndUA3gHaXgNMLNe4g,Il Fornaio,3.5,610,$$,0,Italian,ChIJ_5-PlPi7woAR4ZpYUV1GScQ,Il Fornaio Beverly Hills,4.4,34.0684937,-118.4009048,0
Il Pastaio,16814171,3102055444,0,2,120,3.5,13102055444,%2B13102055444,59taFywC94rseFrt6J5c3A,Il Pastaio,4,1379,$$$,0,Italian,ChIJHyxdbQe8woARxadFSuW4Ok4,Il Pastaio,4.4,34.0708883,-118.4008089,3
In-N-Out Burger,16830894,8007861000,0,1,43,3.5,18007861000,%2B18007861000,rw_Zit7eG4gCNjarrSTRiA,In-N-Out Burger,4.5,22,$,0,American (Traditional),ChIJ5xHkkNOwwoARfN2_9LZe2qc,In-N-Out Burger,4.5,33.9537068,-118.3967825,1
Islands,16814296,8185667744,0,1,77,3.5,18185667744,%2B18185667744,RVtCMvMQkYYYyRsD8xs7wg,Islands Restaurant,3.5,485,$$,delivery,Burgers,ChIJ1UmBnVCVwoARaeo7QAuHeuo,Islands Restaurant Burbank,4.3,34.1807303,-118.3110619,2
Ivy At The Shore,16814345,3103933113,0,3,79,4,13103933113,%2B13103933113,udjPyzcOHNnHKFkLxnkLEA,Ivy At The Shore,3,613,$$$,0,American (New),ChIJiZMp9tCkwoARmOfyNoeSpEI,Ivy at the Shore,4.2,34.0121969,-118.4954205,3
Jack in the Box,16836808,7148392339,0,1,3,0,17148392339,%2B17148392339,FlcEKK82Jnp1Ro2ZIR7vzA,Jack in the Box,2,55,$,delivery,Burgers,ChIJjwJtl6Qn3YARG3kbD9db76g,Jack in the Box,3.8,33.7372017,-117.9551089,1
John's Garden,16826044,3104568377,0,1,20,3.3,13104568377,%2B13104568377,NQcEKv7Lz9CTciioq4xTVg,John's Garden Fresh Health Store,4,239,$$,0,Health Markets,ChIJewC2XzIe6IARuNN0BMMjpas,John's Garden,4.3,34.0359746,-118.6856997,0
Josie Restaurant,16814966,3105819888,0,4,61,3.9,13105819888,%2B13105819888,C1TwXCDGT95KLj5BYHQhTg,Josie Restaurant,4,222,$$$,0,American (New),ChIJu3qipSK7woARx7246gSr60U,Lunetta (Dining Room & Bar),4.4,34.0224243,-118.4635535,0
K Chocolatier By Diane Krön,17766841,3103170400,0,4,0,0,13103170400,%2B13103170400,Fyr8O6ecFNw8PUY_ubYJiw,K Chocolatier by Diane Krön,4,50,$$$$,0,Desserts,ChIJewC2XzIe6IARW3h3S7nE__k,K Chocolatier,4.4,34.0358877,-118.6856883,0
Kabuki Japanese Restaurant - Burbank,16815228,8188437999,0,2,37,3.3,18188437999,%2B18188437999,cGf1QpiRbZfdCTRF2JpZtQ,Kabuki Japanese Restaurant,3.5,865,$$,0,Japanese,ChIJJzH_i1CVwoARtoXI7-tjDvI,Kabuki Japanese Restaurant,4.3,34.181603,-118.3099407,2
Kaishin Malibu,16836289,3103179777,0,3,9,3.2,13103179777,%2B13103179777,7XJyZJZWRbEp6HsOpGPImg,Kaishin Malibu,3,139,$$,0,Chinese,ChIJmxZAQzQe6IARgYyAZ86Kh54,Kaishin Malibu,3.5,34.033919,-118.691847,0
KFC,16837867,3104562480,0,1,1,0,13104562480,%2B13104562480,mckjE_K7pWGCr8wfKPyIog,KFC,2,34,$,0,Fast Food,ChIJezoNsoGgwoARGBR_ZQ-CZ4U,Malibu Country Chicken,3.9,34.0395682,-118.6710118,0
King's Fish House,16826440,8182251979,0,3,60,3.5,18182251979,%2B18182251979,C67QWpbGBh3-zMxoe-Ai5Q,King's Fish House - Calabasas,4,167,0,0,Seafood,ChIJkWo_Z2mewoAR5uBG2aUxMJg,King's Fish House,4.4,34.1554003,-118.6433916,2
Knight Restaurant,16815496,8188454516,0,1,20,3.3,18188454516,%2B18188454516,PGpqnuG61s-f3X4xedartA,Knight Restaurant,4,487,$$,0,Greek,ChIJBxvW6FCVwoARclEfh1c4i0w,Knight Restaurant,4.1,34.181512,-118.309259,2
Krispy Kreme Doughnuts,16815581,8189559015,0,1,28,3.4,18189559015,%2B18189559015,qH8asH2pf41H-Ou6bEqH5Q,Krispy Kreme,4,785,$,0,Donuts,ChIJsRymMGuVwoAR5_CsD_xMZm4,Krispy Kreme,4.6,34.1898617,-118.3268217,1
Kuru-Kuru Sushi,16815607,8188483355,0,1,21,3.4,18188483355,%2B18188483355,FpfcBbTdWmla7n4ksoWFIA,Kuru-Kuru Sushi,4,379,$$,0,Sushi Bars,ChIJFXz_g9S_woARZeFRKFSs-dM,Kuru kuru sushi,4.5,34.1597718,-118.3441938,0
La Scala,16816085,3102750579,0,3,42,3.4,13102750579,%2B13102750579,cD-fzz1XPJQrWcSkg2rB2A,La Scala,3,592,$$,delivery,Italian,ChIJl2h7CAe8woARIelxRKYxkMo,La Scala,4.2,34.0713896,-118.4014287,3
Ladyface Ale Companie,16832878,8184774566,0,2,37,3.4,18184774566,%2B18184774566,iw667W0AGliJ-TPxDu5JGQ,Ladyface Alehouse & Brasserie,3.5,966,$$,0,American (New),ChIJn80PBasm6IARo_I7uqaM3o4,Ladyface Ale Companie - Alehouse & Brasserie,4.5,34.1438892,-118.7628937,2
Lares,16816181,3108294550,0,3,70,4,13108294550,%2B13108294550,fkMkgUXTEiW4Bia_3Ko7zg,Lares Restaurant,4,1114,$$,delivery,Mexican,ChIJ04XSbxe7woAR_fo70Met0Tk,Lares,4.5,34.025081,-118.459429,2
Lawry's The Prime Rib,16816273,3106522827,0,4,273,3.6,13106522827,%2B13106522827,q-EW9VbGiCgxDsMtBRF3LA,Lawry's The Prime Rib - Beverly Hills,4,3770,$$$,0,Steakhouses,ChIJD-vHJU-5woARmQz-yHnYrYM,Lawry's The Prime Rib,4.6,34.0676803,-118.3760762,4
Le Pain Quotidien,16816314,3108591100,0,2,38,3.3,13108591100,%2B13108591100,Hsg4NdEPgv_Vx7H0JRX-VA,Le Pain Quotidien,4,295,$$,0,Bakeries,ChIJ2Q7jevi7woAR04eEYoLK2RM,Le Pain Quotidien,4.4,34.069327,-118.4057924,2
Lily's Cafe & Pasteries,16826465,3104573745,0,1,42,3.4,13104573745,%2B13104573745,ofhOdRqrefmIXdiJV8Vx2g,Lily's Malibu,4,734,$,0,Mexican,ChIJX1Gc9fYY6IAR4rR1xuHYExk,Lily's Malibu,4.3,34.0212418,-118.8098863,1
Lula Cocina Mexicana,16816858,3103925711,0,2,52,3.9,13103925711,%2B13103925711,ZduWPjbZBydt9WUTCIcTzg,Lula Cocina Mexicana,3,636,$$,0,Mexican,ChIJXQEBS9K6woAR_90n5s1OFRU,Lula Cocina Mexicana,4.1,34.0004227,-118.4822216,2
Melisse,16818329,3103950881,0,4,99,4.2,13103950881,%2B13103950881,2wg_JVCISbqgapfOqadEFA,Mélisse,4,1242,$$$$,0,American (New),ChIJ7fOMUsSkwoARIOVuE_23I1Q,Melisse Restaurant,4.5,34.0243301,-118.4912996,4
Malibu Farm Pier Cafe,16837559,3104561112,0,1,19,3.4,13104561112,%2B13104561112,ih1OaYQh2kP3UTNHTpIHug,Malibu Farm Pier Cafe,4,1474,$$,0,Cafes,ChIJTZbPtyse6IARnWiKAUms3LA,Malibu Farm Pier Cafe,4.5,34.0356307,-118.6756384,2
Malibu Kitchen,16826472,3104567845,0,1,10,3.2,13104567845,%2B13104567845,0m5pwPkJ7Nv3KaJExu2yBA,Malibu Kitchen & Gourmet Country Market,3,450,$$,0,Sandwiches,ChIJIZTIDjIe6IARqfcUQgnUORE,Malibu Kitchen & Gourmet,3.8,34.035235,-118.6848414,1
Malibu Mutt's Grill,16826473,3104561211,0,1,7,3.2,13104561211,%2B13104561211,FgzlGUxu5XmL5yHrMg2m3Q,Malibu Mutt,3.5,70,$,0,Burgers,ChIJbf2pYzIe6IARL40OX20966Q,Malibu Mutts Grill,4.3,34.0358826,-118.6857282,1
Malibu Seafood,16826022,3104563430,0,2,129,3.6,13104563430,%2B13104563430,HzlB9bkN-kmjc56GbVtzDw,Malibu Seafood Fresh Fish Market & Patio Cafe,4,2396,$$,0,Seafood Markets,ChIJC0xiTBof6IAR6ZbMPPS9weE,Malibu Seafood Fresh Fish Market & Patio Cafe,4.6,34.033804,-118.735078,2
Malibu Yogurt,16826474,3104563522,0,1,16,3.3,13104563522,%2B13104563522,w30Tp-PiHLr3JgSOJvrQCw,Malibu Yogurt & Ice Cream,3.5,160,$,0,Ice Cream & Frozen Yogurt,ChIJr6hDqkwe6IARUFjrs7hxE2M,Malibu Yogurt & Ice Cream,4.3,34.0340332,-118.6932398,0
Mama Hong's Vietnamese Kitchen,16835724,8185586262,0,1,15,3.3,18185586262,%2B18185586262,CtZPYKOlNeZDDCZzvDYfQg,Mama Hong's Vietnamese Kitchen,4,1325,$$,delivery,Vietnamese,ChIJSchdiFCVwoAR_IfzBEBRoZA,Mama Hong's Vietnamese Kitchen,4.3,34.1817407,-118.3101149,2
Manchego,16830841,3104503900,0,2,43,3.8,13104503900,%2B13104503900,YFQAWKp3rDVJx3XD_L9v8w,Manchego,4.5,806,$$,0,Spanish,ChIJB5sVmdS6woAR4K6vxPvYAsU,Manchego,4.5,34.002787,-118.484687,2
Mariasol Cocina Mexicana,16817224,3109175050,0,2,46,3.7,13109175050,%2B13109175050,Sgux4_YW99WumBIEfx0BvQ,Mariasol,3.5,1346,$$,0,Mexican,ChIJU7wl_dmkwoARxfeGqVQZy5Y,Mariasol,3.9,34.0077147,-118.4996497,2
Market City Caffe,16817365,8188407036,0,3,63,3.4,18188407036,%2B18188407036,t6VCQty1hXIDgNz9ktsOcQ,Market City Caffe,3,799,$$,restaurant_reservation,Italian,ChIJkRYBfFCVwoARF0ZhuSbUSAo,Market City Caffe,4.2,34.1820564,-118.3105916,2
Marmalade Cafe - Malibu,16826490,3103174242,0,1,32,3.3,13103174242,%2B13103174242,b-eRe8C3qHJJpubARGv3pw,Marmalade Cafe - Malibu,4,730,$$,0,Breakfast & Brunch,ChIJDceIcDIe6IARpwSMNeVNvGY,Marmalade Cafe - Malibu,4.3,34.0352459,-118.6840742,2
Matsuhisa,16817459,3106599639,0,4,178,3.6,13106599639,%2B13106599639,TRI4waA9FzpmX9IbAtGrXg,Matsuhisa,4,960,$$$$,delivery,Sushi Bars,ChIJ7yr_2065woARrbIIMpW8ZWk,Matsuhisa,4.6,34.0683664,-118.3766157,4
Maude,16837376,3108593418,0,4,31,3.4,13108593418,%2B13108593418,JFfxD7-6ApzSaXCtKo0Qjg,Maude,4,416,$$$$,0,American (New),ChIJo84X__u7woAR_oNh90w5WaY,Maude,4.6,34.064734,-118.398911,4
McDonald's,18908209,3104566996,0,1,0,0,13104566996,%2B13104566996,n1_rqz7WMEbkQaWVlHj-rA,McDonald's,2,82,$,0,Burgers,ChIJdXomBoGgwoARIzr7WRFjjL8,McDonald's,3.7,34.039671,-118.670087,1
Milo & Olive,16834993,3104536776,0,2,83,4.2,13104536776,%2B13104536776,ANoWhBWNVDy_syuwZqh2BA,Milo and Olive,4,1655,$$,0,Pizza,ChIJM5FYc0-7woARcsHdGgoXyTU,Milo & Olive,4.5,34.0375359,-118.4760474,2
Momed,16833236,3102704444,0,2,38,3.5,13102704444,%2B13102704444,ttYkfCu15N6hRdCrwTguZA,Momed - Beverly Hills,4,653,$$,0,Mediterranean,ChIJlQUV8vu7woARYygF5pB24Q8,Momed,4.3,34.063914,-118.3993711,2
Moonshadows,16826506,3104563010,0,4,83,3.4,13104563010,%2B13104563010,KVXIBTvMVU0qU0wZX08fBg,Moonshadows,4,2121,$$$,0,Seafood,ChIJLbXg4hihwoARwE802F81zfg,Moonshadows Malibu,4.4,34.0374873,-118.618639,3
Morton's The Steakhouse,16807442,8182380424,0,4,30,3.3,18182380424,%2B18182380424,qynVdxojb_KuhODT5MzEwg,Morton's The Steakhouse,3.5,494,$$$$,0,Steakhouses,ChIJ2acIHM-_woARtS4DblpHpmU,Morton's The Steakhouse,4.3,34.1539112,-118.3369059,4
Mr. Chow,16818241,3102789911,0,4,111,3.4,13102789911,%2B13102789911,SqcKoEbZoFlqW3C2JF-hVw,Mr Chow,3,846,$$$$,0,Chinese,ChIJlRHMbPi7woARq2V2i-6rGsk,Mr Chow,4,34.0681042,-118.4032343,4
Mulberry Street Pizzeria,16818277,3102478100,0,1,65,3.5,13102478100,%2B13102478100,xOVZXOCr1FMCRs20YANeNw,Mulberry Street Pizzeria,3.5,539,$$,0,Pizza,ChIJyQdRivu7woARlCY2-9kUr1E,Mulberry Street Pizzeria,4.3,34.0634695,-118.398777,1
Nate 'n Al,16818402,3102740101,0,2,87,3.5,13102740101,%2B13102740101,QIw_F83pWMlq-L70zf4iGw,Nate'n Al Delicatessen,4,1502,$$,0,Delis,ChIJvS4NmQe8woAR20t2p9OTp_E,Nate'n Al Delicatessen,4.4,34.0704481,-118.4020427,2
Neptune's Net,16826513,3104573095,0,1,113,3.5,13104573095,%2B13104573095,k6M-0oGYMH7cnlMPSta1Aw,Neptune's Net,3.5,1470,$$,pickup,Seafood,ChIJeylkQ4Y-6IARyJW1rbrZg44,Neptune's Net,4.3,34.053208,-118.96244,2
