name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
Mayflower Chinese Food,17732974,14162486163,0,1,82,4.2,14162486163,%2B14162486163,XIX4xuzrt3IzvjX9MtHr9g,Mayflower Chinese Food,3.5,33,$$,0,Chinese,ChIJkYjjtswwK4gRM_2-MyhRrOo,Mayflower Chinese Food,4.1,43.6926348,-79.5317807,1
Gio Rana's Really Really Nice Restaurant,8906219,14164695225,0,3,389,4.5,14164695225,%2B14164695225,3qTSOuJ-ZyU1L7o62KHSIg,Gio Rana's Really Really Nice Restaurant,4,188,$$$,0,Italian,ChIJkYjNUoPL1IkR60oS1OMfVqI,Gio Rana's Really Really Nice,4.6,43.6634371,-79.3304236,2
N'Awlins,8905105,14165951958,0,3,69,3.6,14165951958,%2B14165951958,2rZy8hefL26IEpyA-sPQ-A,N'awlins Jazz Bar & Dining,3.5,97,$$,0,American (Traditional),ChIJkzJKldA0K4gR13zj8cLdm8E,N'Awlins,4.4,43.6463408,-79.3901755,2
Fuzen,8907305,14163630202,0,2,60,4,14163630202,%2B14163630202,5P2cIEeY8YJ0xDIfSgeXWg,FuZen,3.5,87,$$,0,Sushi Bars,ChIJKZpXeTDL1IkRBzKZJrA1W_I,Fuzen Japanese Fusion Cuisine,4.1,43.650125,-79.369464,2
California Sandwiches,8908682,14162017392,0,1,86,4,14162017392,%2B14162017392,VfObC14Imeqett9BEAvJrA,California Sandwiches,4,72,$$,0,Sandwiches,ChIJL-ig8OE3K4gRj4s_Ph7XpX8,California Sandwiches,4.6,43.6165932,-79.5430889,2
Dimpflmeier Bakery,17735541,14162362701,0,1,65,4.2,14162362701,%2B14162362701,,,,,,,,ChIJL0M3BF1TV0AROJdAFdjDHZU,Dimpflmeier Bakery,4.6,43.6341948,-79.5295076,1
Zane Patisserie & Boulangerie,8908602,14166902813,0,1,47,4.1,14166902813,%2B14166902813,9TyF1tZC-wqVMU2-tZGTiA,Zane Patisserie,4,36,$$,0,Bakeries,ChIJl2-EzfXL1IkRGc3AEc-QrsI,Zane Patisserie,4.7,43.6684754,-79.3078399,2
Uncle Betty's,8911487,14164832590,0,2,115,3.4,14164832590,%2B14164832590,qAg8GkN9rforFWmGxBqVqA,Uncle Betty's Diner,3,191,$$,0,Salad,ChIJl2a0qSEzK4gRPUKi6mc01AI,Uncle Betty's Diner,3.9,43.714426,-79.4001858,2
The Ballroom,8905276,14165972695,0,3,68,3.7,14165972695,%2B14165972695,bN9WeldcsIAowZ3p_ubZAA,The Ballroom Bowl,3,165,$$,0,Bowling,ChIJL41yFNA0K4gRMmZ2AnkGc_w,The Ballroom,3.9,43.648946,-79.390564,0
Starbucks,8903988,14165069946,0,1,22,3.6,14165069946,%2B14165069946,ZmYR0WLwgoCXoYEUP-KaDw,Starbucks,2.5,12,$$,0,Coffee & Tea,ChIJl6YEqjTL1IkRWiSrRoeybS4,Starbucks,4.1,43.6534859,-79.380504,2
Smoke's Poutinerie,8911196,14165992873,0,1,267,4.2,14165992873,%2B14165992873,KS_d3F_eIA6iTo6Wtj2O_w,Smoke's Poutinerie,3.5,300,$,0,Fast Food,ChIJLbNPx9E0K4gRIpDVnhmgUb8,Smoke's Poutinerie,4.1,43.6485525,-79.3877564,0
Mister Tasty,8907615,14166902278,0,2,23,3.8,14166902278,%2B14166902278,VjK7IK_8KvRI2_6nSqLHEQ,Mr Tasty's Drive Special,4,9,$,0,Greek,ChIJlcr2sCHM1IkR4wmVeFoiZg4,Mr Tasty's,4.3,43.688735,-79.297451,1
Star King,17830955,14164810008,0,2,14,3.7,14164810008,%2B14164810008,X2Nrv-UvBjgeWKJoeyZp_A,Star King Viet Thai Cuisine,3,67,$$,0,Vietnamese,ChIJLeK4OCMzK4gROMhChnQUtVU,Star King,4.2,43.7084605,-79.3988774,1
521 Cafe & Bar,8906925,14164633968,0,2,12,3.4,14164633968,%2B14164633968,OvfKMrFG7AS8GbgMh2-mag,521 Cafe & Bar,3,4,$$,0,Comfort Food,ChIJLeWHlJzM1IkRKxy_NqeTT7A,521 Cafe & Bar,4.4,43.6781029,-79.3482708,0
Congee Queen,8900949,14163218288,0,2,54,3.9,14163218288,%2B14163218288,g1UVmCOhQDY7TGSZ2rRT_w,Congee Queen,3.5,169,$$,0,Chinese,ChIJLx_katXT1IkRC0Zzn8Armqg,Congee Queen - Scarborough(Agincourt Mall),4,43.7839991,-79.2923229,0
Jacob's and Co. Steakhouse,8905322,14163660200,0,4,326,4.6,14163660200,%2B14163660200,ZumOnWbstgsIE6bJlxw0_Q,Jacobs & Co. Steakhouse,4.5,518,$$$$,0,Steakhouses,ChIJLxiFpd40K4gRG4xsHBrQhFk,Jacobs & Co.,4.7,43.6453902,-79.3979798,4
Athens Pastries,8907330,14164635144,0,1,88,4.3,14164635144,%2B14164635144,8FqfLM0Kv3Grr9l8bOAlCA,Athens Pastries,4.5,110,$,0,Bakeries,ChIJLYT_HUXS1IkR4HYix9Lc7Xo,Athens Pastries,4.5,43.7739738,-79.3219328,1
Nguyen Huong,8909682,14165994625,0,1,69,4.3,14165994625,%2B14165994625,Tn8O4tv1U-n0PRC8kbJJPg,Banh Mi Nguyen Huong Food,4,181,$,0,Bakeries,ChIJm3rwl8M0K4gRM-t7jIKZ75A,源香 Banh Mi Nguyen Huong,4.4,43.6536857,-79.3986069,1
Pappas Grill,8907082,14164699595,0,3,61,3.2,14164699595,%2B14164699595,c_P-PDv_1omKKKmeCJxG8w,Pappas Grill,2.5,87,$$,0,Mediterranean,ChIJm4-0QJzM1IkRNh2kKRAgm3w,Pappas Grill,3.8,43.6779395,-79.3506291,2
Diwan,16529504,14166464670,0,4,18,4.2,14166464670,%2B14166464670,we2gims2_S_Sg5_JSBoHKg,Diwan,4,55,$$,0,Turkish,ChIJM4ap26DN1IkRE5y_XUbXV3c,Diwan,4.5,43.7249763,-79.3320769,3
Gusto 101,8906796,14165049669,0,3,512,4.7,14165049669,%2B14165049669,B70iTJjcPkuYn8ouUewWgw,Gusto 101,4,905,$$,0,Italian,ChIJm5_QX940K4gRdtM5bxGf3g4,Gusto 101,4.3,43.6452124,-79.4000748,2
Kenny's Noodles,8900967,14162995907,0,1,36,3.6,14162995907,%2B14162995907,awZx3Y1PAwhCUpt3WGZhKg,Kenny's Noodle,3.5,72,$$,0,Fast Food,ChIJM5CwFwbU1IkRLywQcV7lN9s,Kenny's Noodle,4,43.824704,-79.30056,1
OCHO - Hotel OCHO,8909894,14165930885,0,3,38,3.8,14165930885,%2B14165930885,7Xku8fGF5pj2yaFRAxWdmg,Hotel Ocho,3.5,76,$$,0,Hotels,ChIJM9YdEZk0K4gRxwikpBboKTM,HOTEL OCHO,4.3,43.649975,-79.3964579,0
King's Noodle,8908442,14165981817,0,2,200,4.4,14165981817,%2B14165981817,OllK5_S-7svgSwbUfx1xYA,King's Noodle Restaurant,3.5,404,$$,0,Chinese,ChIJmR5AnsM0K4gRlGIeZrA964k,King's Noodle Restaurant,3.9,43.653072,-79.3984884,1
Jump,8906650,14163633400,0,1,216,4.3,14163633400,%2B14163633400,kuJRRmmmDUXqwM6kNihXXA,Jump Restaurant,3.5,172,$$$,0,Canadian (New),ChIJMT8zEy3L1IkRndhPq4mIQXk,Jump Restaurant,4.2,43.6479063,-79.3780646,3
The Owl Of Minerva,8907874,14162217275,0,2,129,4.2,14162217275,%2B14162217275,3-i1qd64K-WLo0fJ5wrbbw,Owl of Minerva,3,153,$$,0,Korean,ChIJmWDGfW0tK4gRwhzl1oXnUNE,The Famous Owl of Minerva,3.9,43.7733107,-79.4141973,1
Second Cup,8907802,14162036100,0,1,8,3.4,14162036100,%2B14162036100,nFnzfL-Ism--Uci4S2I4Ug,Second Cup,3.5,11,$,0,Coffee & Tea,ChIJmx4zcxjL1IkRl8waSBBTwyc,Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,4.3,43.6494957,-79.3795298,2
Barberian's Steakhouse And Tavern,8907516,14165970335,0,4,275,4.4,14165970335,%2B14165970335,7ODXq--HE7QpzvWwgk5rMA,Barberian's Steak House,4,260,$$$,0,Steakhouses,ChIJmx6Xk8o0K4gR_jkDCsG80SY,Barberian's Steak House,4.5,43.6576627,-79.3821822,4
Leslie Jones,8906198,14164635663,0,3,59,4.1,14164635663,%2B14164635663,yOxuSjJcW7oEWYz9yb4HYA,Leslie Jones,4,60,$$,0,Comfort Food,ChIJMxEV0JzL1IkRkZlLih63Mwk,Leslie Jones,4.4,43.663022,-79.331917,2
Sushi Delight,8906848,14164060288,0,2,59,3.9,14164060288,%2B14164060288,yaViddk9vxi-7p8DnjoClw,Sushi Delight,3,62,$$,0,Japanese,ChIJMXP7RJzM1IkR2iOsodBnLZg,Sushi Delight Japanese Restaurant,4,43.6777387,-79.3502119,1
Big Butcher Barbeque,8909726,14162365959,0,2,43,3.8,14162365959,%2B14162365959,jlMmivEPoYhIxxIqkb1SAg,Big Butcher Barbeque,4,42,$$,0,Burgers,ChIJN_gdIFM2K4gR8XvAaGbQJC8,Single Professionals Network,0,43.6492197,-79.4833779,0
Marinella,8905752,14163489200,0,3,94,3.9,14163489200,%2B14163489200,,,,,,,,ChIJN-jHt_E0K4gRMbdqQ2f0muI,Marinella Simply Italian,4.5,43.655052,-79.4155559,2
Pho Tien,16547617,14166037817,0,2,13,3.5,14166037817,%2B14166037817,mdBaC30kgcWfAyF1O8anOw,Kim Bo Restaurant,4,27,$$,0,Vietnamese,ChIJN2YnBYM0K4gRJTWZ3pkme6g,Pho Tiên Restaurant,4,43.6527288,-79.4063446,1
Agincourt Bakery,8900122,14164993467,0,1,38,4,14164993467,%2B14164993467,OpCWTpPscK2WCAO_XlztUg,Agincourt Bakery,4,70,$,0,Bakeries,ChIJn3KGg6_T1IkRqJxBsjo4gqc,Agincourt Bakery Ltd. and Italian Kitchen,4.6,43.7958958,-79.3262136,1
Ali's Tandoori Curry House,8908417,14166943056,0,2,49,3.8,14166943056,%2B14166943056,mU4mvQSf81nLuxW1IC_mAA,Ali's Tandoori Curry House,4,10,$$,0,Middle Eastern,ChIJN6kHpa7O1IkRB1I7PWJuCdo,Ali's Tandoori Curry House,3.8,43.6735501,-79.2837495,0
Relish Bar & Grill,8908210,14164254664,0,2,62,3.8,14164254664,%2B14164254664,TWqDzegXkyYv7itPSNIhqg,Relish Bar & Grill,3.5,55,$$,0,Modern European,ChIJn7g8kxTM1IkRMVjUNgJwyaE,Relish Bar & Grill,4.4,43.6777617,-79.3499736,2
ViBo,8909668,14162391286,0,3,63,3.9,14162391286,%2B14162391286,ZKklfxHUlL8_xReUyZfSUQ,Vibo Restaurant,4,46,$$,0,Italian,ChIJNelcHFQ2K4gRn84gPPUTszE,ViBo Restaurant,4.4,43.6474972,-79.5100314,3
Gandhi Indian Cuisine,8909620,14165048155,0,2,388,4.6,14165048155,%2B14165048155,sRirP65Q7BSg3Lj9FdkKWQ,Gandhi Cuisine,4,255,$$,0,Indian,ChIJNf83Xuc0K4gR6RwaBCjIYls,Gandhi Indian Cuisine,4.4,43.6475481,-79.4031259,1
Black Dog Pub,8902042,14162864544,0,3,57,4.1,14162864544,%2B14162864544,ke2VvoVX_aVJXqZLBAsEtA,The Black Dog Pub,3.5,52,$$,0,Gastropubs,ChIJnfE719rb1IkRS-fH9BlC3KY,The Black Dog Pub,4.3,43.7976257,-79.1392207,2
Thompson Diner - Thompson Toronto Hotel,8904520,14166013533,0,3,222,3.8,14166013533,%2B14166013533,769NudnrUxWFtJCGU66A_A,Thompson Diner,3,283,$$,0,Breakfast & Brunch,ChIJNfKFwt80K4gRZ-TR5PANCxY,Thompson Diner,4,43.642952,-79.4019314,2
Woody's Burgers,8911057,14165462093,0,2,219,4.4,14165462093,%2B14165462093,Pprj3lMHpSm_Q1Lw_j4xdQ,Woody's Burger Bar and Grill,4,210,$$,0,Burgers,ChIJNREbW2lIK4gRaj7lOx1itJU,Woody's Burgers,4.4,43.5923559,-79.5417998,2
The Keg Steakhouse + Bar - Estate Drive,16547460,14164381452,0,4,51,3.9,14164381452,%2B14164381452,IqA4HjCLyYbrYBcs1JxHzA,The Keg Steakhouse + Bar - Estate Drive,4,78,$$$,0,Steakhouses,ChIJNTJCxvvQ1IkRdi4-MQdLY0M,The Keg Steakhouse + Bar - Estate Drive,4.4,43.7826135,-79.2349369,3
New Sky Restaurant,8900344,14165968787,0,2,75,4.2,14165968787,%2B14165968787,J_btDyZbIv0hZNjrw56zlA,New Sky Restaurant,3.5,108,$$,0,Chinese,ChIJnTud38M0K4gRQyT_5zziC7U,New Sky Restaurant,4,43.6554097,-79.3987492,2
Spring Rolls,8904536,14165852929,0,2,149,3.7,14165852929,%2B14165852929,aCQbOhehLeej31x6EMY5eQ,Spring Rolls,2.5,221,$$,0,Thai,ChIJNUDTHMs0K4gRYsENwYlhsSY,Spring Rolls,3.6,43.6561688,-79.3823028,2
850 Degrees Pizza,8901095,14165030850,0,2,46,3.8,14165030850,%2B14165030850,AYLxEeVq8NKG2UhcBiggrA,850 Degrees Pizzeria,4.5,185,$$,0,Pizza,ChIJnVaBdEdIK4gRxjqbPWzKJg8,850 Degrees Pizzeria,4.6,43.595196,-79.529457,2
Pizzeria Libretto,8906346,14165510433,0,2,96,4.4,14165510433,%2B14165510433,XT25YpQoNDuzAZHur-HZ8g,Pizzeria Libretto,3.5,288,$$,0,Pizza,ChIJNXfZFtI0K4gRNqVxEHaYy0Y,Pizzeria Libretto University,4.4,43.6484646,-79.3849565,2
Pho Asia 39,17739354,14166450304,0,1,6,3.1,14166450304,%2B14166450304,#NAME?,Pho Asia 39,3,17,$$,0,Vietnamese,ChIJnxZPqTMxK4gREDQK2SqQBVU,Pho Asia 39 Vietnamese Restaurant,4.2,43.6918235,-79.5013323,1
Island Hot and Spicy,17738637,14162481100,0,1,3,3.2,14162481100,%2B14162481100,,,,,,,,ChIJnxZPqTMxK4gRpNu7tPlC404,Island Hot & Spicy,3.2,43.691765,-79.5013163,0
Caldense Bakery,8909488,14166571999,0,1,7,3.3,14166571999,%2B14166571999,gJo8--JL8OTV-liadNHjsw,Caldense Bakery,2.5,19,$,0,Bakeries,ChIJny0AQ_wzK4gRAKgGEFBKYPY,Caldense Bakery,4.1,43.6921465,-79.4675573,1
TKO's The Sports Pub,8907809,14164661965,0,2,16,3.3,14164661965,%2B14164661965,xdELSAVjvlsipoHTtqhspg,TKO's The Sports Pub,3.5,24,$$,0,Pubs,ChIJNYptm2_M1IkR1ST7X28vJVM,TKO's the Sports Pub,4,43.6835834,-79.3231977,1
Black Bull Tavern,8909971,14165932766,0,2,72,3.8,14165932766,%2B14165932766,0hudPyuCBlKg79OwKBw-eQ,The Black Bull,2.5,149,$$,0,Bars,ChIJo-RVkm8tK4gRiYl78aEfQsk,The Black Bull,3.9,43.649685,-79.3933356,2
Basil Box,18160940,14163518000,0,1,33,4,14163518000,%2B14163518000,#NAME?,Basil Box,4,171,$$,0,Vietnamese,ChIJo0hXvMo0K4gRnLuaJcnMs2c,Basil Box,4.3,43.657806,-79.3812887,1
Asian Legend,8910161,14162988081,0,2,87,4.2,14162988081,%2B14162988081,x3JHj5h33ouzw_Ynj-utJg,Asian Legend,3.5,111,$$,0,Chinese,ChIJo2fVKA3R1IkRbLe5i-4NqDY,Asian Legend,4,43.7883767,-79.2672705,2
The Duke LIVE.com,8905608,14164635302,0,2,7,3.1,14164635302,%2B14164635302,A6I7Kq-eb8wzLOnfvdDSvg,The Duke Live,3.5,18,$$,0,Sports Bars,ChIJo754spzL1IkRou3eMWZUPIY,The Duke Live,4,43.6629851,-79.3304991,1
Matsuda,8903736,14163919188,0,3,37,3.3,14163919188,%2B14163919188,W7Ua8ELRMm3IPd23fp7XjA,Matsuda Japanese Cuisine,3,240,$$,0,Japanese,ChIJO7KcqXzN1IkR43b-ZOJih7w,Matsuda Japanese Cuisine,3.9,43.7454363,-79.3461892,2
The Rose & Crown,8911202,14164877673,0,3,26,3.6,14164877673,%2B14164877673,UPmrHkx4YmNo_QRniekP8g,The Rose & Crown,3.5,52,$$,0,Music Venues,ChIJO7RMMCMzK4gR7egjeI0giuc,The Rose and Crown,4.1,43.7085913,-79.3984708,2
O Sushi,16529159,14164661234,0,2,24,3.7,14164661234,%2B14164661234,2aIgbnGUg8VC0u9iXO-wnQ,O Sushi,3.5,48,$$,0,Sushi Bars,ChIJo8kldIzL1IkRgGuB7codCpU,O Sushi,4.2,43.6666137,-79.3168466,0
New Town Family Restaurant,8907477,14164650836,0,2,14,3.6,14164650836,%2B14164650836,XkrSpvUe3JFb6pxGcwgO2w,New Town Family Restaurant,4,12,$,0,Diners,ChIJObeCbHbM1IkRMlgLJ1CeDIM,New Town Family Restaurant Ltd,4.1,43.6729721,-79.3194807,1
Green Mango,8909035,14162335004,0,2,83,4.1,14162335004,%2B14162335004,uCJ3IC6mRw0cgC8sOKAL9w,Green Mango,3,64,$$,0,Thai,ChIJobpEEFQ2K4gRg9i79AEJ4xc,Green Mango,4.1,43.6476846,-79.5106551,2
Masseria,18379456,14162639999,0,1,6,3.3,14162639999,%2B14162639999,9HC5xHX8QE8VmGd-wCKEaA,Masseria,4,63,$$,0,Pizza,ChIJOdon9940K4gRWpxCTpSRtxI,Masseria,4.1,43.64442,-79.399743,2
Black Angus Steak House,8910372,14162337406,0,4,72,3.8,14162337406,%2B14162337406,fdyRimlMHZArCtaUDlYcNA,Black Angus Steak House,4,15,$$$$,0,Steakhouses,ChIJofXaUaw3K4gR819yZfK6UHQ,Black Angus Steakhouse,3.9,43.6456374,-79.5210644,3
Pravda Vodka House,8904876,14163660303,0,3,83,3.6,14163660303,%2B14163660303,xy1McNUocWlt-8DZ7Ifg9A,Pravda Vodka Bar,3.5,194,$$,0,Lounges,ChIJORb8_y3L1IkR1d9hhWubFK8,Pravda Vodka Bar,4.1,43.6485677,-79.3746665,3
George's Deli BBQ,8907320,14165368494,0,2,45,3.8,14165368494,%2B14165368494,,,,,,,,ChIJoRIFypM0K4gRHSRWSyx7l7I,George's Deli & B B Q,4.7,43.6649216,-79.4109759,1
Scaddabush,8904314,14165978838,0,3,161,4.5,14165978838,%2B14165978838,9Eghhu_LzEJgDKNgisf3rg,Scaddabush Italian Kitchen & Bar,3.5,436,$$,0,Wine Bars,ChIJoRobZbU0K4gRAeRwPn2n0vU,Scaddabush Italian Kitchen & Bar,4.1,43.6590237,-79.3829262,2
The Fish Store,8904683,14165332822,0,2,101,4.4,14165332822,%2B14165332822,IfUkm42SB9D0m_ZbkQ711A,The Fish Store & Sandwiches,4,138,$,0,Sandwiches,ChIJoUmWrfE0K4gRtvwZed0YUZs,The Fish Store & YuNes' Sandwiches,4.6,43.6548919,-79.4162803,1
Han Ba Tang,8906734,14165468218,0,2,180,4.8,14165468218,%2B14165468218,Yv4P4qUwd7F-qQ4Y4eD1JQ,Han Ba Tang,3.5,281,$$,0,Korean,ChIJOUQa-WQtK4gRk-hd1bPVDz4,Han Ba Tang,4.3,43.762884,-79.4116714,2
Big Smoke Burger,8903850,14165938880,0,1,49,4,14165938880,%2B14165938880,0B3W6KxkD3o4W4l6cq735w,Big Smoke Burger,3,58,$$,0,Burgers,ChIJoXLNo8s0K4gRhm_YnAvNjWE,Big Smoke Burger,3.6,43.6552068,-79.3810287,2
Big Smoke Burger,8904098,14165966660,0,1,290,4.4,14165966660,%2B14165966660,ujPuhQdg8-GCJQg6BoRJtA,Big Smoke Burger,3.5,149,$$,0,Burgers,ChIJoXLNo8s0K4gRVMPR34DFEoU,Big Smoke Burger,4.2,43.6443842,-79.3995931,2
The Markham Station,8911350,14162994141,0,2,149,3.8,14162994141,%2B14162994141,Ze4VPogvcD7inc3QuvY_yg,The Markham Station Restaurant,2.5,149,$$,0,Canadian (New),ChIJoxorMeHQ1IkR8n1B7KV7D-k,The Markham Station,4.1,43.792622,-79.2386886,0
Sunset Grill,8908374,14166909985,0,2,93,4.1,14166909985,%2B14166909985,vVtCBuxiMkuGSl4qOdWJwg,Sunset Grill,3.5,46,$$,0,Diners,ChIJoXvojgfM1IkRlDRWVO1L-qk,Sunset Grill,3.9,43.6702478,-79.2995624,1
Capitol Trattoria,8904544,14165342942,0,3,36,2.4,14165342942,%2B14165342942,k9AaulyfonmUlkmI3uMiQQ,Capitol Trattoria Pizzeria,2,36,$$,0,Italian,ChIJOZy0J-40K4gR3ylEEh6whAQ,Capitol Trattoria Pizzeria,2.5,43.6550376,-79.4139296,2
Mini Bar,8905102,14165048293,0,1,14,3.9,14165048293,%2B14165048293,fEjd4HunaI-rx9xLurXhOg,Mini Bar,4.5,13,$,0,Cafes,ChIJP_4dvts0K4gRwRNZ1giAAoA,Mini Bar,4.9,43.6471401,-79.3959826,0
Tim Hortons,8910493,14165069138,0,1,11,3.2,14165069138,%2B14165069138,5KHvSQ9D85ZfBiTXQig4bg,Tim Hortons,4,4,$,0,Coffee & Tea,ChIJp1CiZ8g0K4gReap38_wqKUo,Tim Hortons,4,43.6545071,-79.3889424,1
Tim Hortons,8910500,14165969700,0,1,8,2.7,14165969700,%2B14165969700,,,,,,,,ChIJp1CiZ8g0K4gRiZqe7ALuJ8Y,Tim Hortons,4,43.6594149,-79.3912214,1
Linsmore Tavern,8906670,14164665130,0,2,6,3.2,14164665130,%2B14164665130,tJdC3Jnwt_0yE4Devj92hw,Linsmore Tavern,3,9,$$,0,Bars,ChIJp59eq3zM1IkRBuCHQ5XoBa0,Linsmore Tavern,3.9,43.6821526,-79.3299652,1
Classico Louie's Pizzeria,8910770,14163223267,0,2,61,4.1,14163223267,%2B14163223267,hUGsHeHHPfJ4gpj4LwHyXw,Classico Louie's Pizzeria,3.5,43,$,0,Pizza,ChIJP5VlcSEzK4gRONc6GE0d9XE,Classico Louie's Pizzeria,4.4,43.7132299,-79.3994487,1
Stelvio,17810121,14162051001,0,3,18,3.9,14162051001,%2B14162051001,esnvHQxunLTAckQpntqbCg,Stelvio,4,105,$$,0,Italian,ChIJp6u2Fts0K4gR4ARwCkIVI8A,BUONO,4.3,43.6492549,-79.3954933,2
Starbucks,8910580,14165959438,0,1,7,2.7,14165959438,%2B14165959438,UQFPNgu2YSoeQr937rlxNQ,Starbucks,4,10,$,0,Coffee & Tea,ChIJp7imB880K4gRMx7DO9bKi9o,Starbucks,4.2,43.6507515,-79.3880479,2
Bombay Chowpatty,8908070,14164058080,0,1,32,3.6,14164058080,%2B14164058080,ld0max-y0Uba4gUDC9c4Yg,Bombay Chowpatty,3.5,45,$,0,Indian,ChIJP8N-_ofL1IkRwdxeCtNDRao,Bombay Chowpatty,4,43.67191,-79.324174,1
Himalayan Java House,8911148,14164856464,0,1,16,3.7,14164856464,%2B14164856464,b9Ctxco-1HyjE55W_28MYA,Himalayan Coffee House,4.5,122,$$,0,Coffee & Tea,ChIJp93fxzwzK4gRopvIrgIGD_s,Himalayan Coffee House,4.6,43.713383,-79.4000562,1
YamChops,8904579,14166450117,0,1,22,4.2,14166450117,%2B14166450117,mYzlPKXvOVRrQivHnDqD5g,YamChops,4.5,45,$$,0,Vegan,ChIJp9VfHvE0K4gRnBg2sLLOdrc,YamChops,4.8,43.6550946,-79.4182622,2
Schnitzel Queen,8906124,14165041311,0,2,67,4.2,14165041311,%2B14165041311,ZUJL4EBj7bBYYIQn8J6EVw,Schnitzel Queen,4.5,88,$$,0,German,ChIJpb8ifTfL1IkRxyyXFuQ09RA,Schnitzel Queen,4.8,43.654178,-79.3705087,1
Oriental City,8908872,14166533060,0,2,7,3.7,14166533060,%2B14166533060,jKWlzATM7kE3QPhsb0EaOA,Oriental City Restaurant,3.5,5,$$,0,Restaurants,ChIJPc7edFYxK4gRBBShXlADkJI,Oriental City,3.5,43.6907601,-79.4718378,1
The Chefs' House,8906950,14164152260,0,3,48,3.9,14164152260,%2B14164152260,165eSyTOWmpfDfWDXo4f6A,The Chef's House,3.5,41,$$$,0,Canadian (New),ChIJpckInTDL1IkRZip8eYGdzu8,The Chefs' House,4.5,43.6509007,-79.3692705,2
Ding Tai Fung,8910260,14162910123,0,2,38,4,14162910123,%2B14162910123,qgEKyJfuL5LBA6D3V9nR9g,Xiao Long Bao,3.5,93,$$,0,Dim Sum,ChIJpQ7_KRTR1IkRdb1uLYvqYwo,Ding Tai Fung Shanghai Dim Sum,4,43.7965477,-79.2698039,2
Su-Good,8908020,14166918828,0,2,5,3.1,14166918828,%2B14166918828,YBk7SLJ7WUfalpJ82yXJ4Q,Su-Good,3.5,8,$$,0,Comfort Food,ChIJPSqiCxjM1IkRnas7kj72BGg,Su-Good Chinese Restaurant,4.3,43.6886704,-79.3002338,1
Little Nicky's Coffee,8904740,14162600500,0,1,121,4.5,14162600500,%2B14162600500,oQFMJqDwNXbNMRbcmIYRYg,Little Nicky's Coffee,4,143,$,0,Coffee & Tea,ChIJPSwa3do0K4gR_6u13-fugbU,Little Nicky's Coffee,4.4,43.6488758,-79.3936292,1
Hirut,8908481,14165517560,0,2,4,3.5,14165517560,%2B14165517560,Lpbo9wYj4pu58vJ7tlh-4w,Hirut,4,14,$$,0,Ethiopian,ChIJpTe3WGvM1IkRuTShXCoWca8,Hirut Cafe And Restaurant,4.7,43.6856114,-79.3138687,1
Saku Sushi,18219480,14163687258,0,2,28,3.6,14163687258,%2B14163687258,hDy-uY7Vy_TZdGBzw59lhA,Saku Sushi,4,444,$$,0,Sushi Bars,ChIJPUJPrN00K4gR3xs1-IaXRVc,Saku Sushi,4.4,43.6480711,-79.4002861,2
America Restaurant - Trump International Hotel and Tower,8909420,14166375550,0,4,63,3.9,14166375550,%2B14166375550,eRw6xkAVIAmXz_DUtnjt8g,LOUIX LOUIS,3.5,38,0,0,Cocktail Bars,ChIJpV5NTM00K4gRpNMJW-XWB1g,The Restaurant at The Adelaide Hotel,3.9,43.649722,-79.380278,3
Monarch Tavern,8910975,14165315833,0,2,23,3.5,14165315833,%2B14165315833,#NAME?,The Monarch Tavern,4,32,$$,0,Pubs,ChIJpw-30e80K4gRkDl5WBZ6wgw,Monarch Tavern,4.4,43.6540541,-79.4135744,1
Red Eye Espresso,8909769,14165980598,0,1,11,3.5,14165980598,%2B14165980598,e-G9Thimb--8XPVYVn2JHg,Red Eye Espresso,4.5,11,$,0,Coffee & Tea,ChIJpw3_vs80K4gRXxTIPlSDu4E,Red Eye Espresso,4.6,43.6512794,-79.3899429,0
Lamanna's Bakery,8900844,14162872020,0,1,167,4.4,14162872020,%2B14162872020,_4noxz6NM0gBeVhZ58Emtg,Lamanna's Bakery,4,238,$$,0,Bakeries,ChIJPW3XwtHb1IkRImD8IPEE-3w,Lamanna's Bakery,4.5,43.7979035,-79.1486087,2
Tasty Chinese Food,8908801,14165991361,0,1,9,2.7,14165991361,%2B14165991361,hqpPDu238T1tpBa64Q0TSw,Tasty Chinese Food,2.5,11,$,0,Chinese,ChIJpwfEds80K4gRLD-7BJaK_Z8,Tasty Chinese Food,4.2,43.6537184,-79.3909035,0
Brassaii,8904495,14165984730,0,4,216,4.1,14165984730,%2B14165984730,TrOgTZ0DfmQxvpTehiNibQ,Brassaii,3,215,$$$,0,Mediterranean,ChIJpWq2mno1K4gRxAhnO0Rf9FY,Arcane,3.7,43.6444564,-79.3960911,0
Ding Dong Pastries & Cafe,8900112,14166402761,0,1,21,3.9,14166402761,%2B14166402761,R__NLOqjUlw8qf12KD-I5A,Ding Dong Pastries,3.5,84,$,0,Bakeries,ChIJPyQc68M0K4gRGdIJq3CR9Eo,Ding Dong Pastries & Cafe,4.1,43.654353,-79.3983037,1
